,Date,resid
194,1917-03,-1.70253580066652
195,1917-04,-1.8350825260908186
196,1917-05,3.4108478251559555
197,1917-06,1.5163422025109101
198,1917-07,-0.5509991472153857
199,1917-08,-1.1219336111340381
200,1917-09,2.038781002056107
201,1917-10,-1.950278886061485
202,1917-11,-0.018398945354085094
203,1917-12,-3.7053497444791463
204,1918-01,1.0430420087630277
205,1918-02,0.12820850576461146
206,1918-03,-0.429832837773682
207,1918-04,-0.31606188832256715
208,1918-05,2.0700413153860455
209,1918-06,-1.7899004218119887
210,1918-07,-0.18000276389698533
211,1918-08,0.6612173682563749
212,1918-09,0.4930637551558763
213,1918-10,-1.8607389784757586
214,1918-11,0.947242391977656
215,1918-12,2.6702647009206895
216,1919-01,0.3022083487795813
217,1919-02,0.02354740859601348
218,1919-03,0.04668789315675426
219,1919-04,-2.569610714952304
220,1919-05,0.8913241974906116
221,1919-06,0.6428062074106294
222,1919-07,-3.0076768554062205
223,1919-08,2.929443022881053
224,1919-09,1.6505524630944852
225,1919-10,-3.420916386348785
226,1919-11,-0.9370392545468542
227,1919-12,2.2368579437424687
228,1920-01,2.6800558943378676
229,1920-02,0.9592805727238094
230,1920-03,1.5085712925253942
231,1920-04,0.2686392496188901
232,1920-05,2.9993681801201237
233,1920-06,-0.29867725216023777
234,1920-07,-0.583997378561957
235,1920-08,-1.0781167222097912
236,1920-09,0.22658472261380946
237,1920-10,0.07624855382927742
238,1920-11,-0.23835400015216504
239,1920-12,0.15239527017716775
240,1921-01,3.019507261972196
241,1921-02,-0.3951942851490526
242,1921-03,0.7617738853554188
243,1921-04,-1.0054211393230685
244,1921-05,1.425649851702351
245,1921-06,0.8053524276332245
246,1921-07,2.4357803208326927
247,1921-08,-0.20922751368901693
248,1921-09,0.8332691473607621
249,1921-10,1.75031961797202
250,1921-11,-2.619637434907582
251,1921-12,0.07819081176938836
252,1922-01,0.07738755795097033
253,1922-02,0.3206056834774688
254,1922-03,-0.028553623684398843
255,1922-04,-1.4291780161325596
256,1922-05,2.523782924693891
257,1922-06,0.3238056075030922
258,1922-07,-1.7901639499473139
259,1922-08,-0.8369846201976363
260,1922-09,-2.0038864423128575
261,1922-10,-1.290050082025552
262,1922-11,-1.3734092725026066
263,1922-12,0.31133681273263375
264,1923-01,0.07060552471169146
265,1923-02,1.9295738658207404
266,1923-03,0.6363606184008719
267,1923-04,-0.3424958614151533
268,1923-05,-0.25390461665993247
269,1923-06,-2.5653458378532
270,1923-07,2.5101348960268615
271,1923-08,1.231385435826073
272,1923-09,-0.7047807512532771
273,1923-10,1.4967921400476
274,1923-11,-0.4664091470559235
275,1923-12,0.20715040064332596
276,1924-01,-0.683860893576826
277,1924-02,-1.8628704968289365
278,1924-03,-0.03642214801968929
279,1924-04,0.6734685919213914
280,1924-05,1.7139252720889253
281,1924-06,-0.6455615297908017
282,1924-07,-0.21415040503995492
283,1924-08,-2.876528203990071
284,1924-09,0.009658709811071142
285,1924-10,0.29468523933545904
286,1924-11,0.6624365928409829
287,1924-12,-0.7280919765924759
288,1925-01,1.9630119632530967
289,1925-02,1.8314797888289651
290,1925-03,-2.849942949542788
291,1925-04,0.656628937464985
292,1925-05,-0.07948724668908369
293,1925-06,0.8530257808828476
294,1925-07,-0.9360895834952218
295,1925-08,-0.5619068422027299
296,1925-09,-1.7748633954140705
297,1925-10,1.1678096558716702
298,1925-11,-1.4075768198713852
299,1925-12,0.7824573837520185
300,1926-01,0.238910185040837
301,1926-02,3.5991576817969024
302,1926-03,-0.15930969326741673
303,1926-04,0.9166915309776607
304,1926-05,-2.007219193206942
305,1926-06,-2.0651036335006943
306,1926-07,-0.3797055563774476
307,1926-08,0.4391258887900522
308,1926-09,2.069455115879525
309,1926-10,0.5382904096946342
310,1926-11,1.9367402636662239
311,1926-12,-2.1906986228794274
312,1927-01,1.038089748056897
313,1927-02,-0.2964838390744249
314,1927-03,0.7492525324752095
315,1927-04,0.8154590519707723
316,1927-05,1.28369205781964
317,1927-06,-0.5085305362338193
318,1927-07,-0.47443073046826323
319,1927-08,-1.0045810654904475
320,1927-09,-0.3679126698184214
321,1927-10,-0.6065320409836715
322,1927-11,0.35020562893292095
323,1927-12,-0.19067535917792555
324,1928-01,1.7745957035689606
325,1928-02,1.232886908076058
326,1928-03,0.6007837876386957
327,1928-04,-0.46599858798210797
328,1928-05,-1.687575951410119
329,1928-06,0.6870191444172725
330,1928-07,3.6614958500593624
331,1928-08,1.563083695086982
332,1928-09,-0.6415069796288162
333,1928-10,-0.6197079612148307
334,1928-11,1.527211890167122
335,1928-12,-0.8334128166449919
336,1929-01,-3.559264070662382
337,1929-02,-5.334763502078821
338,1929-03,0.4428064028959946
339,1929-04,-1.2060962862951063
340,1929-05,0.6394317726288931
341,1929-06,1.1476712111584808
342,1929-07,0.7207220933119477
343,1929-08,-0.479814237041311
344,1929-09,2.632470410082428
345,1929-10,0.28399995453181526
346,1929-11,-0.2633084924629929
347,1929-12,2.9145540493287223
348,1930-01,1.2573436680603964
349,1930-02,-0.6327570510066995
350,1930-03,1.0020507613847527
351,1930-04,0.29190178544755924
352,1930-05,-1.6861589250706916
353,1930-06,2.6321215364119426
354,1930-07,-1.8199066289498753
355,1930-08,-0.08906665343315612
356,1930-09,1.1108917580686417
357,1930-10,-0.548407404421922
358,1930-11,2.272066196784621
359,1930-12,0.44201458760290907
360,1931-01,0.6486016579745004
361,1931-02,-1.4091174925832155
362,1931-03,-1.3805615439732866
363,1931-04,-0.5887236920188357
364,1931-05,2.0238660191323494
365,1931-06,2.2013272007608835
366,1931-07,-1.9728346065606581
367,1931-08,-1.8246583320654692
368,1931-09,-3.46373145402378
369,1931-10,-0.7376270671083134
370,1931-11,2.1163178053876646
371,1931-12,-1.6161420666774005
372,1932-01,0.2753402972614495
373,1932-02,-3.011245877954307
374,1932-03,-1.021918982021
375,1932-04,-1.1903854708874988
376,1932-05,-0.5637483155313354
377,1932-06,-0.6352911394435651
378,1932-07,-1.1099339712693572
379,1932-08,2.763176207002874
380,1932-09,2.337199928129884
381,1932-10,0.183195720500956
382,1932-11,0.7000180128945349
383,1932-12,-0.4350049819213529
384,1933-01,-2.1907055686184296
385,1933-02,0.7446424878028948
386,1933-03,0.23842844285958942
387,1933-04,1.4554297891271202
388,1933-05,-1.0171163705939215
389,1933-06,-2.1884185799279816
390,1933-07,1.5543830056469483
391,1933-08,1.425553919351216
392,1933-09,0.5303053624979386
393,1933-10,0.20475044058135244
394,1933-11,-0.984515571280684
395,1933-12,-3.8536330308380964
396,1934-01,0.7518522832994025
397,1934-02,-0.7506604981053118
398,1934-03,-0.016059853254281914
399,1934-04,1.8914994272873884
400,1934-05,1.9654994546085929
401,1934-06,0.2762476068245767
402,1934-07,1.0940356745928868
403,1934-08,-1.0683179686598672
404,1934-09,1.3042531493065723
405,1934-10,-0.15596606455123657
406,1934-11,-1.2106328674759967
407,1934-12,3.238815627653229
408,1935-01,-1.7281975134047296
409,1935-02,1.656180590681627
410,1935-03,-1.0749518032836525
411,1935-04,-0.10008591486024362
412,1935-05,-1.2943274162034297
413,1935-06,2.0789778391600686
414,1935-07,1.3092085826371112
415,1935-08,-1.2864607327266486
416,1935-09,1.0541076134418277
417,1935-10,0.007578035648758141
418,1935-11,0.7543383604669966
419,1935-12,-0.7097233829433737
420,1936-01,4.188030412961628
421,1936-02,-0.4484574065276947
422,1936-03,1.0840083406239276
423,1936-04,-1.255230983843244
424,1936-05,0.8413280385518822
425,1936-06,-0.48080976199332626
426,1936-07,-1.6888605921610655
427,1936-08,-0.16217610628392415
428,1936-09,0.2963646929774596
429,1936-10,-3.2892008883037205
430,1936-11,1.117904674241147
431,1936-12,0.46359505860199934
432,1937-01,1.3923980454940172
433,1937-02,2.8280843478983257
434,1937-03,-1.9878195471708449
435,1937-04,0.006561883950622238
436,1937-05,1.639448309362822
437,1937-06,0.7042684145248992
438,1937-07,0.2048600102798923
439,1937-08,0.6356470420313152
440,1937-09,-0.862195113992042
441,1937-10,-0.22138500587803406
442,1937-11,-0.08822303534593913
443,1937-12,-1.3386116350187054
444,1938-01,1.3741125463319936
445,1938-02,-0.9711604258661124
446,1938-03,1.7380432816611708
447,1938-04,-2.1460946940529793
448,1938-05,-0.9685886172448762
449,1938-06,0.8734463989806771
450,1938-07,-0.9386972030736797
451,1938-08,-0.2481667272018573
452,1938-09,0.15405145814301735
453,1938-10,0.4201146227300754
454,1938-11,1.5511734166467228
455,1938-12,-2.5211555748248298
456,1939-01,2.653089768064305
457,1939-02,-0.4493155122732526
458,1939-03,-2.709695008656627
459,1939-04,1.532588991496295
460,1939-05,-3.1475975678735018
461,1939-06,0.25312006533302495
462,1939-07,-1.0689059875288047
463,1939-08,-0.0765698180550358
464,1939-09,-0.7180135175547975
465,1939-10,-0.3274902522194397
466,1939-11,2.056485611387359
467,1939-12,-1.299293798532488
468,1940-01,-3.8136291421729607
469,1940-02,0.7509749587946914
470,1940-03,0.5156478541218541
471,1940-04,0.021286074515597414
472,1940-05,0.043228639552438636
473,1940-06,-0.373846373187775
474,1940-07,-1.3472447423814526
475,1940-08,-0.5483238862240392
476,1940-09,0.7859767075972772
477,1940-10,-0.4442307309691223
478,1940-11,1.3793108502677867
479,1940-12,-4.216160598180402
480,1941-01,-0.5882701247082318
481,1941-02,0.9898265591963546
482,1941-03,0.5597076076695546
483,1941-04,-1.322867357568448
484,1941-05,-2.6659973295553305
485,1941-06,0.8612152533221538
486,1941-07,1.2351404591182726
487,1941-08,-0.9224137122012342
488,1941-09,-0.6704073214175682
489,1941-10,-0.6583578539626842
490,1941-11,0.17329862357949294
491,1941-12,-0.9592018440815383
492,1942-01,-2.7641816235152454
493,1942-02,-3.0523401519748594
494,1942-03,1.6254841117623404
495,1942-04,1.1183713362907057
496,1942-05,0.665887162142614
497,1942-06,0.6481361634208783
498,1942-07,0.9193127315612044
499,1942-08,1.1044518656600466
500,1942-09,2.1990504497383165
501,1942-10,1.6769477849998011
502,1942-11,-1.3451676947952071
503,1942-12,-0.47153788514723527
504,1943-01,1.1364790399423692
505,1943-02,1.0467090374289225
506,1943-03,1.4338282911993065
507,1943-04,1.4213975137725208
508,1943-05,0.9474244146675161
509,1943-06,-0.44573187875161474
510,1943-07,0.435393016306335
511,1943-08,1.7566147349242252
512,1943-09,0.7686821341948595
513,1943-10,1.6728753070314901
514,1943-11,-0.9529828948363752
515,1943-12,0.38186712770338516
516,1944-01,0.46834517577083445
517,1944-02,-2.6291816593288715
518,1944-03,-1.4379984291407857
519,1944-04,2.43876790109365
520,1944-05,0.6873866893009208
521,1944-06,-0.45267930092282604
522,1944-07,0.07575755037308035
523,1944-08,4.043704735260186
524,1944-09,-1.2408164277720473
525,1944-10,-1.3551871124111607
526,1944-11,0.601542915105815
527,1944-12,-1.0084805876458875
528,1945-01,-4.101964396284678
529,1945-02,3.047981951477407
530,1945-03,1.0654438754978428
531,1945-04,2.243792326382172
532,1945-05,1.6005576907915426
533,1945-06,2.483769674627354
534,1945-07,1.2561970473040627
535,1945-08,-0.6728774165061129
536,1945-09,1.1171793281636537
537,1945-10,-0.1368800688281333
538,1945-11,-1.2778672738911006
539,1945-12,0.03144229460794368
540,1946-01,-1.5520666737797146
541,1946-02,3.0881493123894312
542,1946-03,0.4618211732940183
543,1946-04,2.3271230417051765
544,1946-05,0.20454733782356804
545,1946-06,-0.7484200887297261
546,1946-07,0.9751344065739234
547,1946-08,-0.36054308059650997
548,1946-09,-0.005034631245180554
549,1946-10,-1.0592049322291515
550,1946-11,-0.28480087228993983
551,1946-12,-1.750333914300246
552,1947-01,-2.286568479204137
553,1947-02,-1.3136467155891232
554,1947-03,1.063723029957037
555,1947-04,2.954444920638178
556,1947-05,1.4561517771040977
557,1947-06,1.2666619004265807
558,1947-07,1.2374274138472514
559,1947-08,2.2544430631684333
560,1947-09,1.5633089338851442
561,1947-10,-0.19315210463743981
562,1947-11,1.546159425674157
563,1947-12,-0.3748890582462079
564,1948-01,2.3833881006719464
565,1948-02,-0.4470023129865286
566,1948-03,2.99864434674571
567,1948-04,-0.5078855878939759
568,1948-05,0.44385958621726784
569,1948-06,-1.8270687012899585
570,1948-07,-2.7211398517764653
571,1948-08,-0.17749672996790344
572,1948-09,-1.117793892352298
573,1948-10,0.4100544306878584
574,1948-11,-0.5278076102430593
575,1948-12,-1.0868399472427623
576,1949-01,0.11799521831964194
577,1949-02,-0.42155281957393437
578,1949-03,-2.1493420934620286
579,1949-04,2.857868051044462
580,1949-05,-2.067070991729624
581,1949-06,-0.01683400100121929
582,1949-07,1.6510080626846622
583,1949-08,1.2173451402553905
584,1949-09,2.2075708757079835
585,1949-10,0.604808814733653
586,1949-11,-0.765578838304031
587,1949-12,1.4208357814960018
588,1950-01,-0.9929422791335617
589,1950-02,1.4772058007696276
590,1950-03,-0.2107527724930014
591,1950-04,-1.454828209580788
592,1950-05,1.2129557379864806
593,1950-06,1.9936411997919008
594,1950-07,1.8652894253647774
595,1950-08,-0.5415498954065916
596,1950-09,-0.42897030971593453
597,1950-10,-0.54051201559533
598,1950-11,0.7844959090876464
599,1950-12,-2.580186954066194
600,1951-01,1.314599859541905
601,1951-02,0.582851068188561
602,1951-03,-0.915373249818346
603,1951-04,-0.1134999256680489
604,1951-05,-1.024067395180508
605,1951-06,-0.4568122266724706
606,1951-07,-0.25822101601666425
607,1951-08,0.1539373427700363
608,1951-09,0.42746869459280656
609,1951-10,-0.5661032485228248
610,1951-11,1.3078170781302672
611,1951-12,-1.705107369535102
612,1952-01,-0.9383033316916971
613,1952-02,-1.9446743507869928
614,1952-03,1.7228837091160654
615,1952-04,1.6000684526360534
616,1952-05,0.9767573894264943
617,1952-06,1.5201879408576287
618,1952-07,3.045013846086671
619,1952-08,0.047948273877353786
620,1952-09,-3.2012854549905163
621,1952-10,0.43047913802299337
622,1952-11,-1.1129121304110507
623,1952-12,-0.1860837656448573
624,1953-01,-2.238077427567648
625,1953-02,-1.6242606528862784
626,1953-03,0.7921221176654475
627,1953-04,1.1289869796389835
628,1953-05,1.5540583736823845
629,1953-06,-1.8137523782080984
630,1953-07,0.825415197922606
631,1953-08,0.13087421812576605
632,1953-09,0.908254793180848
633,1953-10,1.2479297659851154
634,1953-11,-1.6524284758195966
635,1953-12,1.2077021533495118
636,1954-01,-1.7636613963817314
637,1954-02,-1.4011848904973054
638,1954-03,1.2149711024055332
639,1954-04,-1.5873304353144262
640,1954-05,-0.7680456023587183
641,1954-06,1.2352135678103022
642,1954-07,-1.853050779328005
643,1954-08,-0.9396703999908461
644,1954-09,1.144593928629306
645,1954-10,0.016058341473293547
646,1954-11,1.1400166231636881
647,1954-12,1.7356875416015636
648,1955-01,0.8502215864631721
649,1955-02,-0.3839710591855141
650,1955-03,-1.4211838022239862
651,1955-04,1.0601134528971903
652,1955-05,-0.14710855503785703
653,1955-06,0.03679702383070971
654,1955-07,-0.2738922079831747
655,1955-08,0.16769249292462435
656,1955-09,-0.25144924835416765
657,1955-10,-1.0683741733434544
658,1955-11,-0.5321509445549577
659,1955-12,2.9091266880492905
660,1956-01,1.645832021043581
661,1956-02,-9.160921167667837
662,1956-03,1.058274581881744
663,1956-04,-0.8383532797583799
664,1956-05,1.4334196157331331
665,1956-06,-1.7028136184776868
666,1956-07,0.15643275190663408
667,1956-08,-1.8556979450092506
668,1956-09,1.1990226018736796
669,1956-10,-1.3864435171509277
670,1956-11,-1.3810078488360547
671,1956-12,0.6942201231513359
672,1957-01,-1.279359053473181
673,1957-02,3.282816955870287
674,1957-03,2.724622895769097
675,1957-04,-0.30258518857678895
676,1957-05,-2.597596203654407
677,1957-06,0.43242106572158967
678,1957-07,-0.30738011610972393
679,1957-08,-1.252790040462998
680,1957-09,0.16718635558760797
681,1957-10,-0.8116354467371407
682,1957-11,0.8707601606261548
683,1957-12,-0.1500218606145371
684,1958-01,-0.05652532204756128
685,1958-02,2.87317961530146
686,1958-03,-2.5513764382699344
687,1958-04,-2.2861195870015414
688,1958-05,2.50316188329928
689,1958-06,-1.1209169634040048
690,1958-07,-0.5767788111858165
691,1958-08,0.8572802193522843
692,1958-09,1.9984447856651482
693,1958-10,-1.8422629024178148
694,1958-11,0.5919210106133708
695,1958-12,1.9151653907696748
696,1959-01,0.32776479276915316
697,1959-02,0.2922990170519878
698,1959-03,1.8696155510787702
699,1959-04,0.13496559072814662
700,1959-05,0.9275217594653471
701,1959-06,-0.0848822635371469
702,1959-07,1.7956393845162166
703,1959-08,-0.34164857332205445
704,1959-09,1.1732701992921295
705,1959-10,-0.3913073428583278
706,1959-11,-1.4383144892606567
707,1959-12,1.6895054398307494
708,1960-01,0.054952187177432055
709,1960-02,1.234868623972484
710,1960-03,0.8104183549930062
711,1960-04,0.261936699867268
712,1960-05,1.0200577005856086
713,1960-06,0.7491706596922696
714,1960-07,-2.1441455954256834
715,1960-08,-1.192370725208001
716,1960-09,-1.676041359776916
717,1960-10,-0.2807997136755298
718,1960-11,1.7005334495707731
719,1960-12,-0.07705172232493052
720,1961-01,0.8459597291237204
721,1961-02,2.76391117669473
722,1961-03,1.3805732881634112
723,1961-04,1.8596208974038406
724,1961-05,-1.3768007384989778
725,1961-06,0.596915145531038
726,1961-07,-1.7797358020068417
727,1961-08,-0.3545109066681072
728,1961-09,3.1695974052604603
729,1961-10,0.02702595384423989
730,1961-11,-0.38534272740891473
731,1961-12,1.083540186348851
732,1962-01,0.7943056960392492
733,1962-02,-1.693188960765222
734,1962-03,-3.519153689963877
735,1962-04,-0.5055988084328837
736,1962-05,-2.118627674773739
737,1962-06,-1.6842609975721219
738,1962-07,-1.6141529557362753
739,1962-08,1.4224740463900825
740,1962-09,-1.0169268900152006
741,1962-10,-0.32656836650657983
742,1962-11,-2.487662769785611
743,1962-12,-3.3472118173083336
744,1963-01,-4.881879946469582
745,1963-02,-3.9837555880895783
746,1963-03,-0.7225007389767715
747,1963-04,0.7599434263460036
748,1963-05,-1.399412116840324
749,1963-06,-1.2774990041974879
750,1963-07,0.3371652692624014
751,1963-08,-2.2550153594438824
752,1963-09,-0.1953845506071914
753,1963-10,-0.6391840192360478
754,1963-11,2.546221258944003
755,1963-12,-3.4050361303494876
756,1964-01,-1.9520312062265643
757,1964-02,1.6793900869480232
758,1964-03,-1.154724522165893
759,1964-04,0.5699552717674106
760,1964-05,0.7540217648007171
761,1964-06,0.291835005413379
762,1964-07,0.6361496973116807
763,1964-08,-0.6625693267621733
764,1964-09,0.19162835046243737
765,1964-10,-1.262936354591107
766,1964-11,0.9949616007457613
767,1964-12,-1.6437291435479846
768,1965-01,-0.10997310592081333
769,1965-02,-2.724315444488086
770,1965-03,-0.8759064050399961
771,1965-04,-1.2046895889170914
772,1965-05,-0.4364734300592774
773,1965-06,-0.3609566128258781
774,1965-07,-1.8939283124246729
775,1965-08,-1.2710374685874655
776,1965-09,-2.1564573240202645
777,1965-10,0.5763448903695589
778,1965-11,0.48566295951621363
779,1965-12,1.4282018943378285
780,1966-01,-1.0657626752765497
781,1966-02,3.738608248544036
782,1966-03,-1.6024197456070377
783,1966-04,1.3778899277447263
784,1966-05,0.06630754828069779
785,1966-06,0.7046320702475302
786,1966-07,-2.046448385623146
787,1966-08,-0.9141687644397416
788,1966-09,1.2766188319822986
789,1966-10,2.245817954826527
790,1966-11,-2.4293456008254157
791,1966-12,0.794444469094026
792,1967-01,-0.005357017252054619
793,1967-02,0.9565655338635037
794,1967-03,0.9924770535288079
795,1967-04,-1.3152060330182391
796,1967-05,-1.0709866467296394
797,1967-06,-1.1162493268929414
798,1967-07,1.2474571790480693
799,1967-08,-0.7070917172796094
800,1967-09,-0.7171621127096328
801,1967-10,2.154412567726049
802,1967-11,-0.22996695360776775
803,1967-12,-2.115322457714483
804,1968-01,-1.0363670301112904
805,1968-02,1.1299636104201056
806,1968-03,-0.10651044544841737
807,1968-04,0.6402278309390865
808,1968-05,-1.440638319956102
809,1968-06,-0.6097677303958822
810,1968-07,-0.8328237688818778
811,1968-08,-2.13668232351153
812,1968-09,-1.0587757880071862
813,1968-10,2.3075767312251694
814,1968-11,-0.3798561599809821
815,1968-12,-0.39827198368577027
816,1969-01,0.7297885198598555
817,1969-02,-2.128777420427301
818,1969-03,-0.08366143883486088
819,1969-04,-0.0717267405956381
820,1969-05,0.31370198536959126
821,1969-06,-2.9540600939219637
822,1969-07,0.851091477724776
823,1969-08,-0.6808374928347145
824,1969-09,0.4368622635097519
825,1969-10,0.5961142844272262
826,1969-11,0.5940672494860002
827,1969-12,-3.5538805168094005
828,1970-01,0.3403359345077126
829,1970-02,1.0552512839732031
830,1970-03,-2.8552296245988855
831,1970-04,-1.8426214551663032
832,1970-05,-0.5554858371951865
833,1970-06,1.0145014393273004
834,1970-07,-0.6050520771372847
835,1970-08,0.3772951340970878
836,1970-09,0.5356911924203238
837,1970-10,-0.9831730512826251
838,1970-11,1.6599172280810137
839,1970-12,-0.7201803578123307
840,1971-01,-1.9013076516924525
841,1971-02,0.40568555692486674
842,1971-03,-3.714035826413565
843,1971-04,2.7903833605082373
844,1971-05,0.6434228770661223
845,1971-06,-1.8259717190176328
846,1971-07,1.3751763109264907
847,1971-08,1.9020133169502933
848,1971-09,-1.11626822015049
849,1971-10,0.4636317216845116
850,1971-11,-0.8954434707689749
851,1971-12,-0.5282041230734986
852,1972-01,0.6040268293196989
853,1972-02,1.8283536859411886
854,1972-03,0.22179126096840512
855,1972-04,-0.5526074036143942
