,Date,Years,Month,resid,estimation
82,1907-11,1907.0,11.0,1.5257481597352633,4.8242518402647345
83,1907-12,1907.0,12.0,2.333637419742736,1.653459354450813
84,1908-01,1908.0,1.0,-2.1804696219785544,0.528856718752748
85,1908-02,1908.0,2.0,0.08462506333681485,1.7808921780424953
86,1908-03,1908.0,3.0,-0.6352124518601485,5.270696322827891
87,1908-04,1908.0,4.0,-1.593701783483227,9.03703511681656
88,1908-05,1908.0,5.0,1.5502780490671277,13.672302596094164
89,1908-06,1908.0,6.0,1.4802494211655137,17.00308391216782
90,1908-07,1908.0,7.0,-0.3027482584212535,19.125328903582542
91,1908-08,1908.0,8.0,-0.8390043028805998,18.287391399654798
92,1908-09,1908.0,9.0,-0.7632519674419651,15.079918634108632
93,1908-10,1908.0,10.0,0.1515763756045967,9.493584914717982
94,1908-11,1908.0,11.0,-1.192855942900453,4.836189276233787
95,1908-12,1908.0,12.0,-0.4415706579076375,1.6641513030689283
96,1909-01,1909.0,1.0,-1.7415734430708105,0.5415734430708103
97,1909-02,1909.0,2.0,-2.6097074295701486,1.7918502867130057
98,1909-03,1909.0,3.0,-2.513941560816269,5.28168349630014
99,1909-04,1909.0,4.0,1.2467650756822444,9.046568257651089
100,1909-05,1909.0,5.0,-0.3436881170409656,13.675946181557096
101,1909-06,1909.0,6.0,-1.8381294405306647,17.011462773864
102,1909-07,1909.0,7.0,-2.0616856080365444,19.135879156423645
103,1909-08,1909.0,8.0,-0.3892859075686239,18.298963326923456
104,1909-09,1909.0,9.0,-1.295972988153089,15.085972988153088
105,1909-10,1909.0,10.0,1.5056223696102702,9.51050666264779
106,1909-11,1909.0,11.0,-1.0914600455361723,4.848126712202839
107,1909-12,1909.0,12.0,2.5735438450871504,1.6748432516870437
108,1910-01,1910.0,1.0,1.5876453164820947,0.5542901673888732
109,1910-02,1910.0,2.0,1.6650487474736273,1.8028083953835157
110,1910-03,1910.0,3.0,-0.1797674439659387,5.29267066977239
111,1910-04,1910.0,4.0,-0.7061013984856164,9.056101398485618
112,1910-05,1910.0,5.0,-1.6215252508909934,13.679589767020026
113,1910-06,1910.0,6.0,0.21682503110649165,17.019841635560176
114,1910-07,1910.0,7.0,-2.107719731845396,19.14642940926475
115,1910-08,1910.0,8.0,-0.7363417058050175,18.310535254192118
116,1910-09,1910.0,9.0,-1.8520273421975446,15.092027342197547
117,1910-10,1910.0,10.0,1.1532167507127227,9.5274284105776
118,1910-11,1910.0,11.0,-0.18673081483855913,4.860064148171891
119,1910-12,1910.0,12.0,2.2015615738883896,1.685535200305159
120,1911-01,1911.0,1.0,-2.228297214287581,0.5670068917069362
121,1911-02,1911.0,2.0,0.6683763530888316,1.8137665040540256
122,1911-03,1911.0,3.0,0.04472925352955315,5.30365784324464
123,1911-04,1911.0,4.0,-0.5989678726534784,9.065634539320145
124,1911-05,1911.0,5.0,0.15225051848478444,13.683233352482958
125,1911-06,1911.0,6.0,-0.4048871639230214,17.028220497256356
126,1911-07,1911.0,7.0,2.7978590475715635,19.156979662105854
127,1911-08,1911.0,8.0,3.2327315282166396,18.32210718146078
128,1911-09,1911.0,9.0,1.8652516370913297,15.098081696242005
129,1911-10,1911.0,10.0,0.5104885511700097,9.54435015850741
130,1911-11,1911.0,11.0,2.2513317491923894,4.872001584140944
131,1911-12,1911.0,12.0,2.036030915592855,1.696227148923274
132,1912-01,1912.0,1.0,1.8170505775233883,0.5797236160249986
133,1912-02,1912.0,2.0,3.08906849072374,1.8247246127245358
134,1912-03,1912.0,3.0,2.2627743381218206,5.314645016716889
135,1912-04,1912.0,4.0,-0.47183434682134084,9.075167680154674
136,1912-05,1912.0,5.0,0.919574674957337,13.68687693794589
137,1912-06,1912.0,6.0,-0.1932660256191987,17.036599358952532
138,1912-07,1912.0,7.0,-0.9901105601082527,19.16752991494696
139,1912-08,1912.0,8.0,-2.7110984635681508,18.333679108729438
140,1912-09,1912.0,9.0,-4.547469383619795,15.104136050286462
141,1912-10,1912.0,10.0,-0.7064331967598001,9.56127190643722
142,1912-11,1912.0,11.0,-1.9339390201099964,4.883939020109996
143,1912-12,1912.0,12.0,0.06082283794248178,1.7069190975413893
144,1913-01,1913.0,1.0,2.6978822403021,0.5924403403430616
145,1913-02,1913.0,2.0,-0.010682721395045114,1.8356827213950457
146,1913-03,1913.0,3.0,1.7840452291657005,5.325632190189139
147,1913-04,1913.0,4.0,0.27196584567746207,9.084700820989204
148,1913-05,1913.0,5.0,-0.4711656846991463,13.69052052340882
149,1913-06,1913.0,6.0,-0.05164488731537631,17.044978220648712
150,1913-07,1913.0,7.0,-2.771628554884842,19.178080167788064
151,1913-08,1913.0,8.0,-0.6968639392239062,18.3452510359981
152,1913-09,1913.0,9.0,-0.8735237376642626,15.11019040433092
153,1913-10,1913.0,10.0,0.7669676359555524,9.578193654367029
154,1913-11,1913.0,11.0,2.8807902105876186,4.895876456079049
155,1913-12,1913.0,12.0,0.1985179860985602,1.7176110461595044
156,1914-01,1914.0,1.0,-3.3212860969191884,0.6051570646611242
157,1914-02,1914.0,2.0,0.8140734556487297,1.846640830065556
158,1914-03,1914.0,3.0,1.1214451524676452,5.336619363661388
159,1914-04,1914.0,4.0,1.9690993715096017,9.094233961823733
160,1914-05,1914.0,5.0,-1.5102931411298144,13.694164108871751
161,1914-06,1914.0,6.0,-1.016690415678223,17.05335708234489
162,1914-07,1914.0,7.0,-1.7789530012743278,19.188630420629167
163,1914-08,1914.0,8.0,-0.5374681245570869,18.35682296326676
164,1914-09,1914.0,9.0,-0.5662447583753778,15.116244758375377
165,1914-10,1914.0,10.0,-0.2789863700387727,9.59511540229684
166,1914-11,1914.0,11.0,-0.3678138920481029,4.907813892048101
167,1914-12,1914.0,12.0,2.8846002310288306,1.7283029947776196
168,1915-01,1915.0,1.0,1.2789004045692005,0.6178737889791868
169,1915-02,1915.0,2.0,-0.1325989387360662,1.857598938736066
170,1915-03,1915.0,3.0,-0.7088968597142831,5.347606537133638
171,1915-04,1915.0,4.0,-0.9004337693249305,9.103767102658262
172,1915-05,1915.0,5.0,2.115095531471768,13.697807694334683
173,1915-06,1915.0,6.0,1.5982640559589427,17.061735944041065
174,1915-07,1915.0,7.0,-0.6991806734702735,19.199180673470273
175,1915-08,1915.0,8.0,-0.9329110195676726,18.36839489053542
176,1915-09,1915.0,9.0,-1.8789657790864993,15.122299112419835
177,1915-10,1915.0,10.0,-1.5217145695814889,9.612037150226648
178,1915-11,1915.0,11.0,-1.6330846613504857,4.919751328017154
179,1915-12,1915.0,12.0,4.4932631211203935,1.7389949433957348
180,1916-01,1916.0,1.0,2.2952159383156534,0.6305905132972498
181,1916-02,1916.0,2.0,0.896960193972733,1.868557047406576
182,1916-03,1916.0,3.0,-0.2876259686704046,5.358593710605888
183,1916-04,1916.0,4.0,0.03003308984054165,9.113300243492791
184,1916-05,1916.0,5.0,0.6791938814927079,13.701451279797613
185,1916-06,1916.0,6.0,-2.0167814724039133,17.070114805737244
186,1916-07,1916.0,7.0,-1.1419889908275067,19.209730926311376
187,1916-08,1916.0,8.0,-0.3186764952234391,18.379966817804082
188,1916-09,1916.0,9.0,-2.2716867997976316,15.128353466464292
189,1916-10,1916.0,10.0,0.23555723087580027,9.628958898156458
190,1916-11,1916.0,11.0,0.33497790268046046,4.931688763986206
191,1916-12,1916.0,12.0,0.8470873015345364,1.7496868920138502
192,1917-01,1917.0,1.0,-1.4368556247120865,0.6433072376153123
193,1917-02,1917.0,2.0,-2.8688008703628007,1.879515156077086
194,1917-03,1917.0,3.0,-2.176032496981363,5.369580884078137
195,1917-04,1917.0,4.0,-2.4395000509939857,9.12283338432732
196,1917-05,1917.0,5.0,2.375550296029779,13.705094865260545
197,1917-06,1917.0,6.0,1.9215063325665867,17.07849366743342
198,1917-07,1917.0,7.0,-0.21705537270087305,19.220281179152483
199,1917-08,1917.0,8.0,-1.2270226160404825,18.39153874507274
200,1917-09,1917.0,9.0,1.5855921794912486,15.13440782050875
201,1917-10,1917.0,10.0,-1.4523322589894931,9.645880646086267
202,1917-11,1917.0,11.0,-0.3102928666219249,4.943626199955259
203,1917-12,1917.0,12.0,-3.882959485793256,1.7603788406319656
204,1918-01,1918.0,1.0,0.3181695864537216,0.6560239619333751
205,1918-02,1918.0,2.0,-0.026187550461882037,1.8904732647475964
206,1918-03,1918.0,3.0,-0.5870196704536133,5.380568057550387
207,1918-04,1918.0,4.0,-0.5490331918285136,9.132366525161848
208,1918-05,1918.0,5.0,1.4202938073410394,13.708738450723477
209,1918-06,1918.0,6.0,-1.640205862462933,17.0868725291296
210,1918-07,1918.0,7.0,-0.45986369005810346,19.230831431993586
211,1918-08,1918.0,8.0,0.2646312631424692,18.403110672341402
212,1918-09,1918.0,9.0,0.25620449211345786,15.140462174553209
213,1918-10,1918.0,10.0,-1.4886088456289794,9.662802394016078
214,1918-11,1918.0,11.0,0.3277696974090212,4.955563635924311
215,1918-12,1918.0,12.0,2.612800178491854,1.7710707892500803
216,1919-01,1919.0,1.0,0.8828722169743695,0.6687406862514378
217,1919-02,1919.0,2.0,0.04856862658189409,1.9014313734181063
218,1919-03,1919.0,3.0,0.03425122059026897,5.391555231022636
219,1919-04,1919.0,4.0,-2.661899665996377,9.141899665996377
220,1919-05,1919.0,5.0,-0.022059455541247885,13.712382036186407
221,1919-06,1919.0,6.0,0.5080819425075624,17.095251390825776
222,1919-07,1919.0,7.0,-2.960736523544373,19.241381684834693
223,1919-08,1919.0,8.0,2.3175754649060636,18.414682599610064
224,1919-09,1919.0,9.0,1.6134834714023363,15.146516528597665
225,1919-10,1919.0,10.0,-2.71520801291363,9.679724141945886
226,1919-11,1919.0,11.0,-1.4775010718933634,4.967501071893364
227,1919-12,1919.0,12.0,1.550495326647933,1.7817627378681957
228,1920-01,1920.0,1.0,3.134671621688565,0.6814574105695006
229,1920-02,1920.0,2.0,1.528989828256211,1.9123894820886165
230,1920-03,1920.0,3.0,1.6232640471180177,5.402542404494886
231,1920-04,1920.0,4.0,0.731900526502427,9.151432806830906
232,1920-05,1920.0,5.0,2.842038894479691,13.716025621649338
233,1920-06,1920.0,6.0,0.19970308081137844,17.103630252521956
234,1920-07,1920.0,7.0,-0.15193193767579416,19.251931937675796
235,1920-08,1920.0,8.0,-1.148835172040016,18.426254526878722
236,1920-09,1920.0,9.0,-0.13923754930879184,15.152570882642124
237,1920-10,1920.0,10.0,0.6323863681888167,9.696645889875697
238,1920-11,1920.0,11.0,-0.2994385078624173,4.979438507862416
239,1920-12,1920.0,12.0,0.2462549909330436,1.7924546864863111
240,1921-01,1921.0,1.0,3.3800194134995336,0.6941741348875632
241,1921-02,1921.0,2.0,0.08022383781230191,1.9233475907591266
242,1921-03,1921.0,3.0,1.1671155833231879,5.413529577967136
243,1921-04,1921.0,4.0,-0.710965947665434,9.160965947665435
244,1921-05,1921.0,5.0,0.9642017606296669,13.719669207112268
245,1921-06,1921.0,6.0,1.3846575524485338,17.112009114218132
246,1921-07,1921.0,7.0,2.7762274869024566,19.262482190516902
247,1921-08,1921.0,8.0,0.4395929006913306,18.437826454147384
248,1921-09,1921.0,9.0,1.2647080966467517,15.15862523668658
249,1921-10,1921.0,10.0,2.325142039613848,9.713567637805506
250,1921-11,1921.0,11.0,-1.9713759438314682,4.991375943831469
251,1921-12,1921.0,12.0,0.28395013908912237,1.8031466351044263
252,1922-01,1922.0,1.0,0.12859301176211602,0.706890859205626
253,1922-02,1922.0,2.0,0.6728371577132202,1.9343056994296366
254,1922-03,1922.0,3.0,0.5270961517864219,5.424516751439385
255,1922-04,1922.0,4.0,-1.463832421833299,9.170499088499964
256,1922-05,1922.0,5.0,2.431525917102217,13.7233127925752
257,1922-06,1922.0,6.0,0.9962786907523622,17.12038797591431
258,1922-07,1922.0,7.0,-1.489161475616072,19.273032443358005
259,1922-08,1922.0,8.0,-0.5590758007708807,18.449398381416042
260,1922-09,1922.0,9.0,-2.278012924064372,15.164679590731039
261,1922-10,1922.0,10.0,-1.262747450251446,9.730489385735316
262,1922-11,1922.0,11.0,-1.319980046467189,5.003313379800521
263,1922-12,1922.0,12.0,-0.088032132109638,1.8138385837225415
264,1923-01,1923.0,1.0,0.35781177131502084,0.7196075835236888
265,1923-02,1923.0,2.0,2.1940219061855695,1.9452638081001465
266,1923-03,1923.0,3.0,0.9032057525077208,5.435503924911635
267,1923-04,1923.0,4.0,0.17330110399883836,9.180032229334493
268,1923-05,1923.0,5.0,-0.3398596038445838,13.726956378038132
269,1923-06,1923.0,6.0,-2.675433504277157,17.12876683761049
270,1923-07,1923.0,7.0,2.422868916704118,19.28358269619911
271,1923-08,1923.0,8.0,1.5583845300249735,18.460970308684704
272,1923-09,1923.0,9.0,-0.41073394477550274,15.170733944775497
273,1923-10,1923.0,10.0,2.175169511496163,9.747411133665125
274,1923-11,1923.0,11.0,-0.32858414910290623,5.015250815769574
275,1923-12,1923.0,12.0,0.5464372095948278,1.8245305323406567
276,1924-01,1924.0,1.0,-0.1452275336482034,0.7323243078417515
277,1924-02,1924.0,2.0,-2.0976012271154847,1.956221916770657
278,1924-03,1924.0,3.0,0.030928256454824776,5.446491098383884
279,1924-04,1924.0,4.0,0.6671012964976448,9.18956537016902
280,1924-05,1924.0,5.0,1.4500451977892581,13.730599963501062
281,1924-06,1924.0,6.0,0.1728543006933343,17.137145699306664
282,1924-07,1924.0,7.0,-0.1747781103305357,19.294132949040215
283,1924-08,1924.0,8.0,-2.882219655308207,18.472542235953366
284,1924-09,1924.0,9.0,-0.2167882988199512,15.176788298819954
285,1924-10,1924.0,10.0,0.2679251829211946,9.764332881594935
286,1924-11,1924.0,11.0,0.7828117482613743,5.027188251738625
287,1924-12,1924.0,12.0,-0.19973860999102966,1.8352224809587718
288,1925-01,1925.0,1.0,1.7968944517111531,0.7450410321598142
289,1925-02,1925.0,2.0,2.382819974558832,1.9671800254411669
290,1925-03,1925.0,3.0,-2.0897363363722623,5.457478271856134
291,1925-04,1925.0,4.0,0.1609014889964513,9.19909851100355
292,1925-05,1925.0,5.0,-0.12456612960915336,13.734243548963994
293,1925-06,1925.0,6.0,1.0544754389971516,17.145524561002844
294,1925-07,1925.0,7.0,-0.762747718010349,19.304683201881318
295,1925-08,1925.0,8.0,-0.42604964709299864,18.484114163222024
296,1925-09,1925.0,9.0,-1.906175986197745,15.182842652864412
297,1925-10,1925.0,10.0,1.0542292414429983,9.781254629524744
298,1925-11,1925.0,11.0,-1.0957923543743449,5.039125687707678
299,1925-12,1925.0,12.0,0.6605371833263387,1.845914429576887
300,1926-01,1926.0,1.0,0.44224224352212316,0.757757756477877
301,1926-02,1926.0,2.0,3.8432904373168935,1.9781381341116768
302,1926-03,1926.0,3.0,0.6057281030587118,5.468465445328384
303,1926-04,1926.0,4.0,1.2213683481619189,9.208631651838079
304,1926-05,1926.0,5.0,-1.8282097150720915,13.737887134426925
305,1926-06,1926.0,6.0,-2.277236756032355,17.15390342269902
306,1926-07,1926.0,7.0,-0.6378140998837196,19.315233454722424
307,1926-08,1926.0,8.0,0.3204429417673822,18.495686090490686
308,1926-09,1926.0,9.0,2.067769659757799,15.188897006908869
309,1926-10,1926.0,10.0,1.3534365257712544,9.798176377454554
310,1926-11,1926.0,11.0,2.2456035429899366,5.05106312367673
311,1926-12,1926.0,12.0,-1.5791870233562926,1.8566063781950022
312,1927-01,1927.0,1.0,1.1262997127524474,0.7704744807959398
313,1927-02,1927.0,2.0,-0.10695338563932988,1.9890962427821872
314,1927-03,1927.0,3.0,0.9592570586187223,5.479452618800633
315,1927-04,1927.0,4.0,1.188501873994058,9.218164792672608
316,1927-05,1927.0,5.0,1.2875015381746593,13.741530719889855
317,1927-06,1927.0,6.0,0.10771771560480303,17.1622822843952
318,1927-07,1927.0,7.0,-0.20320306240224184,19.325783707563527
319,1927-08,1927.0,8.0,-0.9846773725980569,18.507258017759348
320,1927-09,1927.0,9.0,-0.3449513609533277,15.194951360953327
321,1927-10,1927.0,10.0,-0.3086465124811397,9.815098125384363
322,1927-11,1927.0,11.0,0.3069994403542182,5.063000559645783
323,1927-12,1927.0,12.0,0.17786296350946285,1.8672983268131176
324,1928-01,1928.0,1.0,1.9813249239182562,0.7831912051140024
325,1928-02,1928.0,2.0,1.7033939244093723,2.000054351452697
326,1928-03,1928.0,3.0,1.2805279496626003,5.490439792272883
327,1928-04,1928.0,4.0,-0.12436460017380391,9.227697933507137
328,1928-05,1928.0,5.0,-1.7225936601914995,13.745174305352787
329,1928-06,1928.0,6.0,0.712672187241953,17.170661146091376
330,1928-07,1928.0,7.0,3.80882732991795,19.336333960404634
331,1928-08,1928.0,8.0,2.5585894098107076,18.518829945028006
332,1928-09,1928.0,9.0,0.18899428500221127,15.201005714997786
333,1928-10,1928.0,10.0,-0.16750374428191428,9.832019873314174
334,1928-11,1928.0,11.0,1.781728671051833,5.074937995614835
335,1928-12,1928.0,12.0,-0.12637737220542644,1.8779902754312328
336,1929-01,1929.0,1.0,-3.2281659939481946,0.7959079294320652
337,1929-02,1929.0,2.0,-5.607441031551778,2.011012460123207
338,1929-03,1929.0,3.0,-0.5143301915515819,5.501426965745132
339,1929-04,1929.0,4.0,-1.423897741008334,9.237231074341667
340,1929-05,1929.0,5.0,0.4060208188616965,13.748817890815719
341,1929-06,1929.0,6.0,1.2309599922124477,17.179040007787552
342,1929-07,1929.0,7.0,0.9627932061091009,19.346884213245737
343,1929-08,1929.0,8.0,0.024436837380751086,18.530401872296668
344,1929-09,1929.0,9.0,2.496273264291087,15.207060069042242
345,1929-10,1929.0,10.0,1.0800906368205343,9.848941621243982
346,1929-11,1929.0,11.0,0.29645790174944775,5.086875431583888
347,1929-12,1929.0,12.0,2.988737130789362,1.8886822240493482
348,1930-01,1930.0,1.0,2.097826959153098,0.8086246537501283
349,1930-02,1930.0,2.0,0.23874371692056817,2.0219705687937175
350,1930-03,1930.0,3.0,1.1295213446535861,5.512414139217382
351,1930-04,1930.0,4.0,0.7432357848238027,9.246764215176196
352,1930-05,1930.0,5.0,-1.3202034117625203,13.752461476278649
353,1930-06,1930.0,6.0,2.5192477971829312,17.187418869483732
354,1930-07,1930.0,7.0,-1.0800151112481302,19.357434466086843
355,1930-08,1930.0,8.0,0.20318749075725506,18.541973799565326
356,1930-09,1930.0,9.0,1.0602189102466397,15.2131144230867
357,1930-10,1930.0,10.0,0.2018785663100786,9.865863369173793
358,1930-11,1930.0,11.0,2.7211871324470565,5.09881286755294
359,1930-12,1930.0,12.0,0.9715935692680209,1.8993741726674631
360,1931-01,1931.0,1.0,1.4754328154801966,0.8213413780681906
361,1931-02,1931.0,2.0,-0.7579286774642273,2.0329286774642275
362,1931-03,1931.0,3.0,-1.4266271191412452,5.523401312689632
363,1931-04,1931.0,4.0,-0.34963068934405506,9.256297356010723
364,1931-05,1931.0,5.0,1.8826046156777743,13.75610506174158
365,1931-06,1931.0,6.0,2.727535602153427,17.19579773117991
366,1931-07,1931.0,7.0,-0.8325008479602012,19.367984718927946
367,1931-08,1931.0,8.0,-1.7729005655436652,18.55354572683399
368,1931-09,1931.0,9.0,-3.712502110464488,15.219168777131157
369,1931-10,1931.0,10.0,-0.7602044719423127,9.882785117103602
370,1931-11,1931.0,11.0,1.819249696478006,5.110750303521993
371,1931-12,1931.0,12.0,-1.0584532180597712,1.910066121285578
372,1932-01,1932.0,1.0,0.6530386718072947,0.8340581023862534
373,1932-02,1932.0,2.0,-3.099059199927841,2.0438867861347374
374,1932-03,1932.0,3.0,-1.2763239700328484,5.534388486161881
375,1932-04,1932.0,4.0,-1.2891638301785866,9.265830496845252
376,1932-05,1932.0,5.0,-1.298458324623864,13.75974864720451
377,1932-06,1932.0,6.0,-0.5008432595427514,17.204176592876088
378,1932-07,1932.0,7.0,-1.2430511008013134,19.378534971769053
379,1932-08,1932.0,8.0,2.3123017007360573,18.56511765410265
380,1932-09,1932.0,9.0,2.948110202157716,15.225223131175616
381,1932-10,1932.0,10.0,0.929325393031105,9.899706865033412
382,1932-11,1932.0,11.0,0.9073122605089541,5.122687739491045
383,1932-12,1932.0,12.0,0.0598870913866294,1.9207580699036937
384,1933-01,1933.0,1.0,-2.1112909557365747,0.8467748267043165
385,1933-02,1933.0,2.0,0.48801224805189447,2.054844894805248
386,1933-03,1933.0,3.0,0.4288178887529659,5.545375659634131
387,1933-04,1933.0,4.0,1.4913030289868825,9.275363637679781
388,1933-05,1933.0,5.0,-0.7343599746029277,13.763392232667442
389,1933-06,1933.0,6.0,-2.1492221212389317,17.212555454572264
390,1933-07,1933.0,7.0,1.1528502592608092,19.389085224610156
391,1933-08,1933.0,8.0,1.7039555799190111,18.57668958137131
392,1933-09,1933.0,9.0,0.9020558481132621,15.231277485220074
393,1933-10,1933.0,10.0,0.7059520321980646,9.91662861296322
394,1933-11,1933.0,11.0,-0.7712918421267645,5.134625175460098
395,1933-12,1933.0,12.0,-3.8088693733605186,1.9314500185218089
396,1934-01,1934.0,1.0,0.2017987715582663,0.8594915510223788
397,1934-02,1934.0,2.0,-0.8336601463329005,2.0658030034757577
398,1934-03,1934.0,3.0,-0.02733057504186398,5.55636283310638
399,1934-04,1934.0,4.0,1.8617698881523541,9.28489677851431
400,1934-05,1934.0,5.0,2.0232867625147897,13.767035818130374
401,1934-06,1934.0,6.0,0.9690656837315537,17.220934316268444
402,1934-07,1934.0,7.0,1.3648806515809966,19.399635477451262
403,1934-08,1934.0,8.0,-0.7979389279948101,18.58826150863997
404,1934-09,1934.0,9.0,1.4060014940688,15.237331839264531
405,1934-10,1934.0,10.0,0.28903028426825905,9.933550360893031
406,1934-11,1934.0,11.0,-1.0565626114291504,5.14656261142915
407,1934-12,1934.0,12.0,3.380438678021367,1.942141967139924
408,1935-01,1935.0,1.0,-1.1334985979210868,0.8722082753404417
409,1935-02,1935.0,2.0,1.8375246021394456,2.0767611121462677
410,1935-03,1935.0,3.0,-0.5738016194818565,5.56735000657863
411,1935-04,1935.0,4.0,-0.23776325268217313,9.29442991934884
412,1935-05,1935.0,5.0,-1.1222923068191122,13.770679403593304
413,1935-06,1935.0,6.0,1.9306868220353834,17.22931317796462
414,1935-07,1935.0,7.0,1.7027174955140865,19.410185730292365
415,1935-08,1935.0,8.0,-0.5095108552634677,18.59983343590863
