,Date,resid_arma
170,1915-03,-0.818316913738544
171,1915-04,-0.6094767135753996
172,1915-05,1.9827953161278529
173,1915-06,1.5710224940071023
174,1915-07,-1.455881092191497
175,1915-08,-0.6856536634289885
176,1915-09,-1.771734306367072
177,1915-10,-1.1466255919082455
178,1915-11,-1.4833444404747038
179,1915-12,5.212943241227547
180,1916-01,1.0920133047740246
181,1916-02,0.6056235000701731
182,1916-03,-0.736097808218859
183,1916-04,0.18516043121294723
184,1916-05,0.346862937382302
185,1916-06,-1.914639841281097
186,1916-07,-1.2133011926254713
187,1916-08,0.23409656349246166
188,1916-09,-2.4533161458506516
189,1916-10,0.7616878680372523
190,1916-11,0.28132949692724013
191,1916-12,0.9720807855242796
192,1917-01,-1.9765400602840784
193,1917-02,-2.1340024790413383
194,1917-03,-1.961648340943362
195,1917-04,-1.627847975621233
196,1917-05,2.8514869291928324
197,1917-06,1.7840273909397035
198,1917-07,-0.7832987120357588
199,1917-08,-0.8358986052388331
200,1917-09,1.6320727956208467
201,1917-10,-1.3953912159581043
202,1917-11,-0.25840474800142904
203,1917-12,-3.47715678310533
204,1918-01,0.9859818164979753
205,1918-02,0.30283174225331516
206,1918-03,-0.6213789208177192
207,1918-04,-0.1717366937892562
208,1918-05,1.6032616579654244
209,1918-06,-1.6307278032554566
210,1918-07,-0.2647066934903088
211,1918-08,0.8092400376055076
212,1918-09,0.1705877782871195
213,1918-10,-1.3573407028999285
214,1918-11,0.7645523216287229
215,1918-12,2.799681364481294
216,1919-01,0.32907338895363414
217,1919-02,0.1178758030131612
218,1919-03,-0.07494930367113513
219,1919-04,-2.4571342993992538
220,1919-05,0.4382016040619135
221,1919-06,0.8093904544896056
222,1919-07,-3.089832051540911
223,1919-08,3.0389638265826786
224,1919-09,1.3882541091068423
225,1919-10,-2.9751162008244156
226,1919-11,-1.1144473294886448
227,1919-12,2.4312423504298306
228,1920-01,2.6261151619642056
229,1920-02,1.0714869818566624
230,1920-03,1.4173079523126446
231,1920-04,0.3212653773848733
232,1920-05,2.582107243031634
233,1920-06,-0.13166463245212973
234,1920-07,-0.686254850419723
235,1920-08,-0.9602498054857034
236,1920-09,0.00544435762757961
237,1920-10,0.4545284883566858
238,1920-11,-0.36312639159974563
239,1920-12,0.2775554243102569
240,1921-01,3.0372813298002588
241,1921-02,-0.3290903961819948
242,1921-03,0.6959484829691991
243,1921-04,-0.9810004217937836
244,1921-05,1.0791006914849623
245,1921-06,0.8863394877478608
246,1921-07,2.414480029370621
247,1921-08,-0.17759884603548248
248,1921-09,0.6703785393919284
249,1921-10,2.084238425522905
250,1921-11,-2.7038461518908044
251,1921-12,0.1475227681218379
252,1922-01,0.17101973704449566
253,1922-02,0.3306197866522885
254,1922-03,-0.07962867757528103
255,1922-04,-1.3889948376828642
256,1922-05,2.164158789777632
257,1922-06,0.40206141106131743
258,1922-07,-1.7876966148196276
259,1922-08,-0.8093665111258534
260,1922-09,-2.1648659124914347
261,1922-10,-0.937615842671746
262,1922-11,-1.479914617050651
263,1922-12,0.3949520041291999
264,1923-01,0.14536948822668644
265,1923-02,1.9493209276808512
266,1923-03,0.5784061654203472
267,1923-04,-0.298127323811112
268,1923-05,-0.6219138751323847
269,1923-06,-2.4397636477215032
270,1923-07,2.486739964520609
271,1923-08,1.2427966959167456
272,1923-09,-0.8631076096597687
273,1923-10,1.851190063895592
274,1923-11,-0.5947195400679963
275,1923-12,0.3032560790923239
276,1924-01,-0.6076221282940754
277,1924-02,-1.8465702537986954
278,1924-03,-0.06845901287195816
279,1924-04,0.7015049577503237
280,1924-05,1.3436066523236323
281,1924-06,-0.5194810459585091
282,1924-07,-0.24211768934790812
283,1924-08,-2.8536191323439937
284,1924-09,-0.11002656861083943
285,1924-10,0.5898746366618846
286,1924-11,0.5706152839123666
287,1924-12,-0.653105112369303
288,1925-01,2.052316043789256
289,1925-02,1.809964165408337
290,1925-03,-2.844512566375661
291,1925-04,0.6407629522455476
292,1925-05,-0.3668220610597741
293,1925-06,0.9160916992094794
294,1925-07,-0.9526764291898457
295,1925-08,-0.5017501208722168
296,1925-09,-1.965578251857502
297,1925-10,1.5294172789626514
298,1925-11,-1.5379507368598377
299,1925-12,0.8766713996166007
300,1926-01,0.29333270512429915
301,1926-02,3.6559295911176766
302,1926-03,-0.28984508689454125
303,1926-04,1.0461432416212053
304,1926-05,-2.425514540147968
305,1926-06,-1.8762994700777476
306,1926-07,-0.46499595055016324
307,1926-08,0.5407534385030903
308,1926-09,1.8080106015001152
309,1926-10,0.9813489940243236
310,1926-11,1.6994856281371231
311,1926-12,-2.011133321291676
312,1927-01,1.061911492473087
313,1927-02,-0.2579731436372947
314,1927-03,0.6825422408782561
315,1927-04,0.8802436577888604
316,1927-05,0.904080628229136
317,1927-06,-0.3527492393759694
318,1927-07,-0.5278763283540531
319,1927-08,-0.9629438267787844
320,1927-09,-0.5154385360971716
321,1927-10,-0.28027962130514483
322,1927-11,0.2043382709679325
323,1927-12,-0.06006059636500005
324,1928-01,1.8007970575713714
325,1928-02,1.2562901131726145
326,1928-03,0.5706119066464954
327,1928-04,-0.46100492980880253
328,1928-05,-1.984387306984679
329,1928-06,0.8102791242701826
330,1928-07,3.595452641629191
331,1928-08,1.5995542011909365
332,1928-09,-0.7898118411445283
333,1928-10,-0.3060735362101167
334,1928-11,1.4184347608150651
335,1928-12,-0.7613365496634521
336,1929-01,-3.4903905375412934
337,1929-02,-5.2884271679830395
338,1929-03,0.41143422726494294
339,1929-04,-1.2167116143831835
340,1929-05,0.37583719946634614
341,1929-06,1.2056163360910082
342,1929-07,0.7347680462540682
343,1929-08,-0.49943501077803343
344,1929-09,2.546535814715504
345,1929-10,0.5214407971122215
346,1929-11,-0.3244676935780373
347,1929-12,2.952907076850214
348,1930-01,1.3651246703146345
349,1930-02,-0.690964231006771
350,1930-03,1.0497108785374596
351,1930-04,0.24748678885293668
352,1930-05,-1.9464162149176276
353,1930-06,2.7205292066935325
354,1930-07,-1.82551940910773
355,1930-08,-0.11110730970371302
356,1930-09,1.0391147434640078
357,1930-10,-0.3000545970769932
358,1930-11,2.1507236632030775
359,1930-12,0.5543648169239455
360,1931-01,0.6921872248358276
361,1931-02,-1.4294790859741657
362,1931-03,-1.3253662020172068
363,1931-04,-0.6570070217237822
364,1931-05,1.7929191141145115
365,1931-06,2.2743514646001626
366,1931-07,-2.002333292089176
367,1931-08,-1.805669814409405
368,1931-09,-3.527232555999986
369,1931-10,-0.5246291287322429
370,1931-11,2.0505306193080832
371,1931-12,-1.553272351619596
372,1932-01,0.3280999319298982
373,1932-02,-2.98965783760487
374,1932-03,-1.0082253167196733
375,1932-04,-1.2600645613468373
376,1932-05,-0.7280347705922869
377,1932-06,-0.6269940320714984
378,1932-07,-1.0745374437812136
379,1932-08,2.7515707706566803
380,1932-09,2.2383881003824113
381,1932-10,0.3854566937739172
382,1932-11,0.6862898532225024
383,1932-12,-0.4359419557742871
384,1933-01,-2.077217247365551
385,1933-02,0.7416242156793873
386,1933-03,0.21867941240684963
387,1933-04,1.425467253023173
388,1933-05,-1.2185219425888263
389,1933-06,-2.144755383919692
390,1933-07,1.5773963522682524
391,1933-08,1.4183079535845449
392,1933-09,0.4051856580180107
393,1933-10,0.46527990663337543
394,1933-11,-1.0507568940980898
395,1933-12,-3.841352916047599
396,1934-01,0.9087873370584287
397,1934-02,-0.8183040295265966
398,1934-03,-0.013430718272467723
399,1934-04,1.8909713761450582
400,1934-05,1.7379267927837876
401,1934-06,0.2840744585102035
402,1934-07,1.1953566484279612
403,1934-08,-1.171689078756698
404,1934-09,1.2810749813150109
405,1934-10,0.04272178964987222
406,1934-11,-1.2714440070786344
407,1934-12,3.2501945834073878
408,1935-01,-1.5772859278208686
409,1935-02,1.5490702631444258
410,1935-03,-1.00930519854573
411,1935-04,-0.12325883080394567
412,1935-05,-1.558023450358113
413,1935-06,2.2198459380863893
414,1935-07,1.249635352269116
415,1935-08,-1.294681070191806
416,1935-09,1.0096345794749442
417,1935-10,0.20647823789559167
418,1935-11,0.6453874092343883
419,1935-12,-0.6048872138419932
420,1936-01,4.233956652877456
421,1936-02,-0.5008695148742193
422,1936-03,1.1481558075525644
423,1936-04,-1.336659037122415
424,1936-05,0.6859602082259031
425,1936-06,-0.45824185324278316
426,1936-07,-1.6368171656951995
427,1936-08,-0.23752473876922936
428,1936-09,0.30936077310600796
429,1936-10,-3.1807371636162483
430,1936-11,1.1418469462826681
431,1936-12,0.4342290628903224
432,1937-01,1.5271047590928786
433,1937-02,2.7260978785235723
434,1937-03,-1.8876445787291158
435,1937-04,-0.11909358424825106
436,1937-05,1.5481302937904111
437,1937-06,0.6776409698815498
438,1937-07,0.2560070638688292
439,1937-08,0.5877724425482527
440,1937-09,-0.8811183261424114
441,1937-10,-0.10135214401072123
442,1937-11,-0.0637719141739338
443,1937-12,-1.3823311509391047
444,1938-01,1.5202848548089891
445,1938-02,-1.0434607902594903
446,1938-03,1.7895658216415322
447,1938-04,-2.2465543433424164
448,1938-05,-1.0349231377815853
449,1938-06,0.8050699218534012
450,1938-07,-0.8144289974769405
451,1938-08,-0.37314302896192414
452,1938-09,0.19370116941675442
453,1938-10,0.50822884260187
454,1938-11,1.5760536855925849
455,1938-12,-2.5883823151361955
456,1939-01,2.8633806041388086
457,1939-02,-0.6134632846846106
458,1939-03,-2.576423235420406
459,1939-04,1.4011154178112941
460,1939-05,-3.2049290066640843
461,1939-06,0.1789318314136506
462,1939-07,-0.9201569614041556
463,1939-08,-0.21203807964136073
464,1939-09,-0.7057097298117634
465,1939-10,-0.17742303143933075
466,1939-11,2.018842401754542
467,1939-12,-1.3394193886656558
468,1940-01,-3.606814937127831
469,1940-02,0.6203300277888697
470,1940-03,0.5970807137081411
471,1940-04,-0.05686862091565781
472,1940-05,-0.09236554119890411
473,1940-06,-0.34640489613142744
474,1940-07,-1.2820909905305533
475,1940-08,-0.6471541767717321
476,1940-09,0.8245198286812729
477,1940-10,-0.351944655935118
478,1940-11,1.3594585099060839
479,1940-12,-4.214193173096991
480,1941-01,-0.4288912296088172
481,1941-02,0.8581130713137934
482,1941-03,0.6820915204377749
483,1941-04,-1.473729479142742
484,1941-05,-2.7014210416193203
485,1941-06,0.8393428162621579
486,1941-07,1.3046102771921249
487,1941-08,-1.038278366444498
488,1941-09,-0.5916574219068544
489,1941-10,-0.6166939028214191
490,1941-11,0.21457785121411033
491,1941-12,-1.0107220802206254
492,1942-01,-2.5986698403797766
493,1942-02,-3.155206194922248
494,1942-03,1.7467050444656833
495,1942-04,0.9519415843973298
496,1942-05,0.6371816457380479
497,1942-06,0.597637402124915
498,1942-07,1.0282694940319963
499,1942-08,0.9667940002950264
500,1942-09,2.278775881951383
501,1942-10,1.6878002516141757
502,1942-11,-1.2759152043118083
503,1942-12,-0.5496716466551874
504,1943-01,1.3289381067300259
505,1943-02,0.8998304263420174
506,1943-03,1.5371745563416335
507,1943-04,1.3023455800103438
508,1943-05,0.8969290877020266
509,1943-06,-0.5064622881551488
510,1943-07,0.5834732479710656
511,1943-08,1.5854311414609183
512,1943-09,0.8438843014103226
513,1943-10,1.7223507557810587
514,1943-11,-0.9383806312845724
515,1943-12,0.32991572040429124
516,1944-01,0.6534889415061036
517,1944-02,-2.7841821508288116
518,1944-03,-1.3096595874605852
519,1944-04,2.3430206511646685
520,1944-05,0.5740564159967427
521,1944-06,-0.4465144087950743
522,1944-07,0.18373273954333622
523,1944-08,3.882841185085639
524,1944-09,-1.1778935230288583
525,1944-10,-1.2697214829122287
526,1944-11,0.5672521460714968
527,1944-12,-0.9942449973254801
528,1945-01,-3.9991440839322916
529,1945-02,2.991433757657867
530,1945-03,1.0993939982962748
531,1945-04,2.1712291069672265
532,1945-05,1.4820121386128655
533,1945-06,2.5644336059099953
534,1945-07,1.1959432722947854
535,1945-08,-0.6525411593170667
536,1945-09,1.0821438952078901
537,1945-10,-0.034237095893381086
538,1945-11,-1.3207720367886246
539,1945-12,0.07338998513612022
540,1946-01,-1.5107601945331837
541,1946-02,3.09711051492503
542,1946-03,0.41375540042333925
543,1946-04,2.3401514016945066
544,1946-05,0.034022715988956564
545,1946-06,-0.6310646929175321
546,1946-07,0.907089792977489
547,1946-08,-0.31345730850572107
548,1946-09,-0.10856513430295567
549,1946-10,-0.8703756734114205
550,1946-11,-0.3940643069505095
551,1946-12,-1.687653212319348
552,1947-01,-2.2371941177629555
553,1947-02,-1.2980049406954688
554,1947-03,1.009883330860352
555,1947-04,2.9881163783554747
556,1947-05,1.2641454211630394
557,1947-06,1.3736279155393774
558,1947-07,1.2085651986007722
559,1947-08,2.2443059515881174
560,1947-09,1.4914094317626472
561,1947-10,-0.01224923680602763
562,1947-11,1.4043624252051856
563,1947-12,-0.28227723278921046
564,1948-01,2.412616888873492
565,1948-02,-0.47557605638295253
566,1948-03,3.002402539769549
567,1948-04,-0.5300631496107251
568,1948-05,0.32198020654420767
569,1948-06,-1.763117513058592
570,1948-07,-2.685461138925431
571,1948-08,-0.2597791465626395
572,1948-09,-1.0746830160718983
573,1948-10,0.47201949235416074
574,1948-11,-0.5868256260298046
575,1948-12,-1.0364212077808064
576,1949-01,0.17286915710883288
577,1949-02,-0.46393082392836144
578,1949-03,-2.118463712880232
579,1949-04,2.8277209129965657
580,1949-05,-2.1937958950003775
581,1949-06,0.08521697111947907
582,1949-07,1.6129329185663965
583,1949-08,1.2078006843155513
584,1949-09,2.1555784027826435
585,1949-10,0.7437886171406383
586,1949-11,-0.879978366556847
587,1949-12,1.5054253696645872
588,1950-01,-0.9764115370984415
589,1950-02,1.483578980853183
590,1950-03,-0.25711687266892036
591,1950-04,-1.4028999105763835
592,1950-05,1.034022986363093
593,1950-06,2.1371769464404684
594,1950-07,1.7706680784308932
595,1950-08,-0.515839715485434
596,1950-09,-0.4680130545781265
597,1950-10,-0.4117127076931242
598,1950-11,0.6668145925809428
599,1950-12,-2.4935115670375643
600,1951-01,1.3383118697578298
601,1951-02,0.570833217514612
602,1951-03,-0.9357727554028095
603,1951-04,-0.10190852452196464
604,1951-05,-1.1358487484119453
605,1951-06,-0.3780328730347694
606,1951-07,-0.2694581699210903
607,1951-08,0.1293321933935847
608,1951-09,0.4012507776965528
609,1951-10,-0.44750632687334657
610,1951-11,1.2007465454156327
611,1951-12,-1.646010593222846
612,1952-01,-0.878182871812377
613,1952-02,-1.9857601697224772
614,1952-03,1.7507316616260726
615,1952-04,1.5546879710299233
616,1952-05,0.8912287271050936
617,1952-06,1.5834605471531638
618,1952-07,3.0527305719824493
619,1952-08,-0.04383637949967478
620,1952-09,-3.129778092671223
621,1952-10,0.47855065932126034
622,1952-11,-1.176262762604611
623,1952-12,-0.14787965525746993
624,1953-01,-2.184405664512986
625,1953-02,-1.6438237146854895
626,1953-03,0.7920009850995269
627,1953-04,1.1160743773496065
628,1953-05,1.4513212605034702
629,1953-06,-1.7326145614287574
630,1953-07,0.8315403646296313
631,1953-08,0.06819002102698146
632,1953-09,0.9425999974430428
633,1953-10,1.283143796209599
634,1953-11,-1.696165456525271
635,1953-12,1.2276125398068274
636,1954-01,-1.6966186491272168
637,1954-02,-1.43696638594107
638,1954-03,1.2182349781443298
639,1954-04,-1.5879920701353045
640,1954-05,-0.8621722586413874
641,1954-06,1.32350650375868
642,1954-07,-1.8605242206612245
643,1954-08,-0.9983433265641029
644,1954-09,1.1946371766833828
645,1954-10,0.056703249024340874
646,1954-11,1.0437342918936332
647,1954-12,1.8139150982652714
648,1955-01,0.8679730416104039
649,1955-02,-0.43225400823882776
650,1955-03,-1.3676722470138722
651,1955-04,1.0253680813545867
652,1955-05,-0.2415753719285001
653,1955-06,0.15864269834534528
654,1955-07,-0.32575581393126796
655,1955-08,0.1426922047736685
656,1955-09,-0.22356401747718002
657,1955-10,-1.022012258508224
658,1955-11,-0.6186449415376207
659,1955-12,2.9972738970575565
660,1956-01,1.6119064463393105
661,1956-02,-9.151290416002437
662,1956-03,1.1238188866503311
663,1956-04,-0.9163284338031876
664,1956-05,1.400972064225056
665,1956-06,-1.6609736644527904
666,1956-07,0.21560997627797668
667,1956-08,-2.006432275085368
668,1956-09,1.3751248209289204
669,1956-10,-1.504590260243605
670,1956-11,-1.3062966504973264
671,1956-12,0.6259865448979862
672,1957-01,-1.1392837415992292
673,1957-02,3.1412421664889365
674,1957-03,2.840070900828932
675,1957-04,-0.451975123403068
676,1957-05,-2.520609789984591
677,1957-06,0.42839809887742525
678,1957-07,-0.26010108142898436
679,1957-08,-1.3653667266853058
680,1957-09,0.2928559391592356
681,1957-10,-0.8780347449030623
682,1957-11,0.8968069854293794
683,1957-12,-0.2062986821634742
684,1958-01,0.0830642992724332
685,1958-02,2.7346095423169507
686,1958-03,-2.4557518360737935
687,1958-04,-2.3642004420327627
688,1958-05,2.5359653783592426
689,1958-06,-1.1398375696108758
690,1958-07,-0.49967753829091405
691,1958-08,0.7280826274583218
692,1958-09,2.1301275304436764
693,1958-10,-1.94479144077092
694,1958-11,0.662923792231453
695,1958-12,1.8320346739332336
696,1959-01,0.4595474486430604
697,1959-02,0.14989536439267398
698,1959-03,2.0142372881718646
699,1959-04,-0.04028110639308591
700,1959-05,1.033325856404446
701,1959-06,-0.12907220040264744
702,1959-07,1.886515160575347
703,1959-08,-0.5198005179389102
704,1959-09,1.38399061845315
705,1959-10,-0.5787363790163422
706,1959-11,-1.3015558528572573
707,1959-12,1.55656026181953
708,1960-01,0.22179722041374267
709,1960-02,1.0730711699263358
710,1960-03,0.9496138055908556
711,1960-04,0.09268034716017076
712,1960-05,1.152922392941193
713,1960-06,0.6591110084486105
714,1960-07,-2.0196343114825863
715,1960-08,-1.3451249161168917
716,1960-09,-1.5161741840007306
717,1960-10,-0.3948444866485112
718,1960-11,1.7670092676809364
719,1960-12,-0.19879740689423037
720,1961-01,1.029227733556938
721,1961-02,2.5988443065418894
722,1961-03,1.4774802204061495
723,1961-04,1.7485342337093583
724,1961-05,-1.291950336172744
725,1961-06,0.548324508672857
726,1961-07,-1.659781034198732
727,1961-08,-0.5193387770773461
728,1961-09,3.305885519439303
729,1961-10,-0.05082214198887036
730,1961-11,-0.39894748743334496
731,1961-12,1.059339435880473
732,1962-01,0.9230701687447431
733,1962-02,-1.8767478324638862
734,1962-03,-3.34709433401226
735,1962-04,-0.6156339472562011
736,1962-05,-2.089576102848457
737,1962-06,-1.6334425860584199
738,1962-07,-1.569908129657378
739,1962-08,1.2781618822521248
740,1962-09,-0.8582697414585543
741,1962-10,-0.42137996948342793
742,1962-11,-2.503955735392007
743,1962-12,-3.305512783960191
744,1963-01,-4.8450871444255394
745,1963-02,-4.0137452467913874
746,1963-03,-0.6658877995740695
747,1963-04,0.6770801584041817
748,1963-05,-1.3609973310170411
749,1963-06,-1.211827311840697
750,1963-07,0.32712139398295137
751,1963-08,-2.3144776274706067
752,1963-09,-0.09486598220735698
753,1963-10,-0.7070825115580386
754,1963-11,2.5434083769439724
755,1963-12,-3.451524194040975
756,1964-01,-1.8201542979142447
757,1964-02,1.5741192564861757
758,1964-03,-1.0948015988653472
759,1964-04,0.4951198232928918
760,1964-05,0.8423674484766404
761,1964-06,0.26384130903839875
762,1964-07,0.7087021160413391
763,1964-08,-0.7744140858886106
764,1964-09,0.3042199665428815
765,1964-10,-1.3333940893027512
766,1964-11,1.004594672095947
767,1964-12,-1.717597253867489
768,1965-01,0.0544472164082308
769,1965-02,-2.8889081183540797
770,1965-03,-0.740516103233338
771,1965-04,-1.317567361059021
772,1965-05,-0.3229249023902401
773,1965-06,-0.41414264619743263
774,1965-07,-1.7477678723394179
775,1965-08,-1.4890682799998418
776,1965-09,-1.9181754455445612
777,1965-10,0.418165952825414
778,1965-11,0.5112647665740251
779,1965-12,1.3732416099432547
780,1966-01,-0.942119039650976
781,1966-02,3.5948765532372438
782,1966-03,-1.501625318377963
783,1966-04,1.2989705956431665
784,1966-05,0.12107775686693717
785,1966-06,0.7632061295860955
786,1966-07,-2.061990871187271
787,1966-08,-0.9575328873294107
788,1966-09,1.365245779219171
789,1966-10,2.1683222074126416
790,1966-11,-2.484724665502935
791,1966-12,0.855877435483744
792,1967-01,-0.01638752804435789
793,1967-02,0.948455784188778
794,1967-03,0.9632961212394127
795,1967-04,-1.285140401171178
796,1967-05,-1.0878759942438876
797,1967-06,-0.9916618646354458
798,1967-07,1.1961782792262943
799,1967-08,-0.7561135971793002
800,1967-09,-0.6342474411084018
801,1967-10,2.115625301827162
802,1967-11,-0.33082977503366856
803,1967-12,-2.0480840224977013
804,1968-01,-1.0197603303385463
805,1968-02,1.1047509469025105
806,1968-03,-0.13644181113302795
807,1968-04,0.6791052279793153
808,1968-05,-1.465446272941639
809,1968-06,-0.47935775212180487
810,1968-07,-0.8877507830095865
811,1968-08,-2.158489327465179
812,1968-09,-1.0053897870270478
813,1968-10,2.3070529185858266
814,1968-11,-0.5367275252963941
815,1968-12,-0.28044073488285187
816,1969-01,0.6945561645453273
817,1969-02,-2.1280243212837506
818,1969-03,-0.11268692653487933
819,1969-04,-0.015247951885294597
820,1969-05,0.2650168035768654
821,1969-06,-2.8111873654102912
822,1969-07,0.8206362171423665
823,1969-08,-0.7575451492280154
824,1969-09,0.5433675412914378
825,1969-10,0.5286517449522994
826,1969-11,0.5126635400759028
827,1969-12,-3.512306381824654
828,1970-01,0.3955074928607869
829,1970-02,0.9648419913614015
830,1970-03,-2.811776017720611
831,1970-04,-1.8583099417930902
832,1970-05,-0.4887809397110787
833,1970-06,1.059236386978834
834,1970-07,-0.6022805960604682
835,1970-08,0.3022430073841993
836,1970-09,0.6398610345326115
837,1970-10,-1.062587915791211
838,1970-11,1.6015362869066012
839,1970-12,-0.7039389449562634
840,1971-01,-1.857399527837587
841,1971-02,0.34423815630161125
842,1971-03,-3.678243416754823
843,1971-04,2.778592873913139
844,1971-05,0.6669473660076373
845,1971-06,-1.7235088931841296
846,1971-07,1.3373256519222554
847,1971-08,1.8626053290876596
848,1971-09,-1.0629625393502942
849,1971-10,0.43180787452454505
850,1971-11,-0.9931659790938137
851,1971-12,-0.4695816409823377
852,1972-01,0.5906165694173457
853,1972-02,1.8271051465506332
854,1972-03,0.15763677448467556
855,1972-04,-0.48224885549636953
856,1972-05,-0.5074650537958303
