EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SD   : daily Snow depth in 1 cm
23-27 Q_SD : quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 105117 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SD, Q_SD
105117,19650101,    6,    0
105117,19650102,    0,    0
105117,19650103,    0,    0
105117,19650104,    0,    0
105117,19650105,    0,    0
105117,19650106,    0,    0
105117,19650107,    0,    0
105117,19650108,    0,    0
105117,19650109,    0,    0
105117,19650110,    0,    0
105117,19650111,    0,    0
105117,19650112,    0,    0
105117,19650113,    0,    0
105117,19650114,    0,    0
105117,19650115,    0,    0
105117,19650116,    7,    0
105117,19650117,    6,    0
105117,19650118,    0,    0
105117,19650119,   14,    0
105117,19650120,   10,    0
105117,19650121,   21,    0
105117,19650122,   15,    0
105117,19650123,    9,    0
105117,19650124,    8,    0
105117,19650125,    7,    0
105117,19650126,    6,    0
105117,19650127,    6,    0
105117,19650128,   10,    0
105117,19650129,    8,    0
105117,19650130,    7,    0
105117,19650131,    5,    0
105117,19650201,    0,    0
105117,19650202,    0,    0
105117,19650203,    0,    0
105117,19650204,    0,    0
105117,19650205,    0,    0
105117,19650206,    0,    0
105117,19650207,    0,    0
105117,19650208,    0,    0
105117,19650209,    0,    0
105117,19650210,    0,    0
105117,19650211,    0,    0
105117,19650212,    0,    0
105117,19650213,    0,    0
105117,19650214,    2,    0
105117,19650215,    0,    0
105117,19650216,    6,    0
105117,19650217,    0,    0
105117,19650218,    0,    0
105117,19650219,    0,    0
105117,19650220,    0,    0
105117,19650221,    0,    0
105117,19650222,    0,    0
105117,19650223,    0,    0
105117,19650224,    0,    0
105117,19650225,    0,    0
105117,19650226,    0,    0
105117,19650227,    0,    0
105117,19650228,    0,    0
105117,19650301,    0,    0
105117,19650302,   15,    0
105117,19650303,   13,    0
105117,19650304,   12,    0
105117,19650305,   14,    0
105117,19650306,   13,    0
105117,19650307,   11,    0
105117,19650308,   11,    0
105117,19650309,   11,    0
105117,19650310,   10,    0
105117,19650311,    9,    0
105117,19650312,    8,    0
105117,19650313,    7,    0
105117,19650314,    4,    0
105117,19650315,    0,    0
105117,19650316,    0,    0
105117,19650317,    0,    0
105117,19650318,    0,    0
105117,19650319,    0,    0
105117,19650320,    0,    0
105117,19650321,    0,    0
105117,19650322,    0,    0
105117,19650323,    0,    0
105117,19650324,    0,    0
105117,19650325,    0,    0
105117,19650326,    0,    0
105117,19650327,    0,    0
105117,19650328,    0,    0
105117,19650329,    0,    0
105117,19650330,    0,    0
105117,19650331,    0,    0
105117,19650401,    0,    0
105117,19650402,    0,    0
105117,19650403,    0,    0
105117,19650404,    0,    0
105117,19650405,    0,    0
105117,19650406,    0,    0
105117,19650407,    0,    0
105117,19650408,    0,    0
105117,19650409,    0,    0
105117,19650410,    0,    0
105117,19650411,    0,    0
105117,19650412,    0,    0
105117,19650413,    0,    0
105117,19650414,    0,    0
105117,19650415,    0,    0
105117,19650416,    0,    0
105117,19650417,    0,    0
105117,19650418,    0,    0
105117,19650419,    0,    0
105117,19650420,    0,    0
105117,19650421,    0,    0
105117,19650422,    0,    0
105117,19650423,    0,    0
105117,19650424,    0,    0
105117,19650425,    0,    0
105117,19650426,    0,    0
105117,19650427,    0,    0
105117,19650428,    0,    0
105117,19650429,    0,    0
105117,19650430,    0,    0
105117,19650501,    0,    0
105117,19650502,    0,    0
105117,19650503,    0,    0
105117,19650504,    0,    0
105117,19650505,    0,    0
105117,19650506,    0,    0
105117,19650507,    0,    0
105117,19650508,    0,    0
105117,19650509,    0,    0
105117,19650510,    0,    0
105117,19650511,    0,    0
105117,19650512,    0,    0
105117,19650513,    0,    0
105117,19650514,    0,    0
105117,19650515,    0,    0
105117,19650516,    0,    0
105117,19650517,    0,    0
105117,19650518,    0,    0
105117,19650519,    0,    0
105117,19650520,    0,    0
105117,19650521,    0,    0
105117,19650522,    0,    0
105117,19650523,    0,    0
105117,19650524,    0,    0
105117,19650525,    0,    0
105117,19650526,    0,    0
105117,19650527,    0,    0
105117,19650528,    0,    0
105117,19650529,    0,    0
105117,19650530,    0,    0
105117,19650531,    0,    0
105117,19650601,    0,    0
105117,19650602,    0,    0
105117,19650603,    0,    0
105117,19650604,    0,    0
105117,19650605,    0,    0
105117,19650606,    0,    0
105117,19650607,    0,    0
105117,19650608,    0,    0
105117,19650609,    0,    0
105117,19650610,    0,    0
105117,19650611,    0,    0
105117,19650612,    0,    0
105117,19650613,    0,    0
105117,19650614,    0,    0
105117,19650615,    0,    0
105117,19650616,    0,    0
105117,19650617,    0,    0
105117,19650618,    0,    0
105117,19650619,    0,    0
105117,19650620,    0,    0
105117,19650621,    0,    0
105117,19650622,    0,    0
105117,19650623,    0,    0
105117,19650624,    0,    0
105117,19650625,    0,    0
105117,19650626,    0,    0
105117,19650627,    0,    0
105117,19650628,    0,    0
105117,19650629,    0,    0
105117,19650630,    0,    0
105117,19650701,    0,    0
105117,19650702,    0,    0
105117,19650703,    0,    0
105117,19650704,    0,    0
105117,19650705,    0,    0
105117,19650706,    0,    0
105117,19650707,    0,    0
105117,19650708,    0,    0
105117,19650709,    0,    0
105117,19650710,    0,    0
105117,19650711,    0,    0
105117,19650712,    0,    0
105117,19650713,    0,    0
105117,19650714,    0,    0
105117,19650715,    0,    0
105117,19650716,    0,    0
105117,19650717,    0,    0
105117,19650718,    0,    0
105117,19650719,    0,    0
105117,19650720,    0,    0
105117,19650721,    0,    0
105117,19650722,    0,    0
105117,19650723,    0,    0
105117,19650724,    0,    0
105117,19650725,    0,    0
105117,19650726,    0,    0
105117,19650727,    0,    0
105117,19650728,    0,    0
105117,19650729,    0,    0
105117,19650730,    0,    0
105117,19650731,    0,    0
105117,19650801,    0,    0
105117,19650802,    0,    0
105117,19650803,    0,    0
105117,19650804,    0,    0
105117,19650805,    0,    0
105117,19650806,    0,    0
105117,19650807,    0,    0
105117,19650808,    0,    0
105117,19650809,    0,    0
105117,19650810,    0,    0
105117,19650811,    0,    0
105117,19650812,    0,    0
105117,19650813,    0,    0
105117,19650814,    0,    0
105117,19650815,    0,    0
105117,19650816,    0,    0
105117,19650817,    0,    0
105117,19650818,    0,    0
105117,19650819,    0,    0
105117,19650820,    0,    0
105117,19650821,    0,    0
105117,19650822,    0,    0
105117,19650823,    0,    0
105117,19650824,    0,    0
105117,19650825,    0,    0
105117,19650826,    0,    0
105117,19650827,    0,    0
105117,19650828,    0,    0
105117,19650829,    0,    0
105117,19650830,    0,    0
105117,19650831,    0,    0
105117,19650901,    0,    0
105117,19650902,    0,    0
105117,19650903,    0,    0
105117,19650904,    0,    0
105117,19650905,    0,    0
105117,19650906,    0,    0
105117,19650907,    0,    0
105117,19650908,    0,    0
105117,19650909,    0,    0
105117,19650910,    0,    0
105117,19650911,    0,    0
105117,19650912,    0,    0
105117,19650913,    0,    0
105117,19650914,    0,    0
105117,19650915,    0,    0
105117,19650916,    0,    0
105117,19650917,    0,    0
105117,19650918,    0,    0
105117,19650919,    0,    0
105117,19650920,    0,    0
105117,19650921,    0,    0
105117,19650922,    0,    0
105117,19650923,    0,    0
105117,19650924,    0,    0
105117,19650925,    0,    0
105117,19650926,    0,    0
105117,19650927,    0,    0
105117,19650928,    0,    0
105117,19650929,    0,    0
105117,19650930,    0,    0
105117,19651001,    0,    0
105117,19651002,    0,    0
105117,19651003,    0,    0
105117,19651004,    0,    0
105117,19651005,    0,    0
105117,19651006,    0,    0
105117,19651007,    0,    0
105117,19651008,    0,    0
105117,19651009,    0,    0
105117,19651010,    0,    0
105117,19651011,    0,    0
105117,19651012,    0,    0
105117,19651013,    0,    0
105117,19651014,    0,    0
105117,19651015,    0,    0
105117,19651016,    0,    0
105117,19651017,    0,    0
105117,19651018,    0,    0
105117,19651019,    0,    0
105117,19651020,    0,    0
105117,19651021,    0,    0
105117,19651022,    0,    0
105117,19651023,    0,    0
105117,19651024,    0,    0
105117,19651025,    0,    0
105117,19651026,    0,    0
105117,19651027,    0,    0
105117,19651028,    0,    0
105117,19651029,    0,    0
105117,19651030,    0,    0
105117,19651031,    0,    0
105117,19651101,    0,    0
105117,19651102,    0,    0
105117,19651103,    0,    0
105117,19651104,    0,    0
105117,19651105,    0,    0
105117,19651106,    0,    0
105117,19651107,    0,    0
105117,19651108,    0,    0
105117,19651109,    0,    0
105117,19651110,    0,    0
105117,19651111,    0,    0
105117,19651112,    0,    0
105117,19651113,    0,    0
105117,19651114,    0,    0
105117,19651115,    0,    0
105117,19651116,    0,    0
105117,19651117,    0,    0
105117,19651118,    0,    0
105117,19651119,    0,    0
105117,19651120,    0,    0
105117,19651121,    0,    0
105117,19651122,    0,    0
105117,19651123,    0,    0
105117,19651124,    0,    0
105117,19651125,   27,    0
105117,19651126,   13,    0
105117,19651127,    0,    0
105117,19651128,    5,    0
105117,19651129,    0,    0
105117,19651130,    0,    0
105117,19651201,    3,    0
105117,19651202,    0,    0
105117,19651203,    0,    0
105117,19651204,    0,    0
105117,19651205,    0,    0
105117,19651206,    0,    0
105117,19651207,    0,    0
105117,19651208,    0,    0
105117,19651209,    0,    0
105117,19651210,    0,    0
105117,19651211,    0,    0
105117,19651212,    0,    0
105117,19651213,    0,    0
105117,19651214,    0,    0
105117,19651215,    0,    0
105117,19651216,    0,    0
105117,19651217,    0,    0
105117,19651218,    0,    0
105117,19651219,    0,    0
105117,19651220,    0,    0
105117,19651221,    0,    0
105117,19651222,    0,    0
105117,19651223,    0,    0
105117,19651224,    0,    0
105117,19651225,    0,    0
105117,19651226,    0,    0
105117,19651227,    1,    0
105117,19651228,    1,    0
105117,19651229,    0,    0
105117,19651230,    0,    0
105117,19651231,    0,    0
105117,19660101,    0,    0
105117,19660102,    0,    0
105117,19660103,    0,    0
105117,19660104,    0,    0
105117,19660105,    0,    0
105117,19660106,    0,    0
105117,19660107,    0,    0
105117,19660108,    0,    0
105117,19660109,    0,    0
105117,19660110,    0,    0
105117,19660111,   10,    0
105117,19660112,   11,    0
105117,19660113,    7,    0
105117,19660114,    3,    0
105117,19660115,    3,    0
105117,19660116,    3,    0
105117,19660117,    3,    0
105117,19660118,    3,    0
105117,19660119,    6,    0
105117,19660120,    5,    0
105117,19660121,    5,    0
105117,19660122,    4,    0
105117,19660123,    0,    0
105117,19660124,    0,    0
105117,19660125,    0,    0
105117,19660126,    0,    0
105117,19660127,    0,    0
105117,19660128,    0,    0
105117,19660129,    0,    0
105117,19660130,    0,    0
105117,19660131,    0,    0
105117,19660201,    0,    0
105117,19660202,    0,    0
105117,19660203,    0,    0
105117,19660204,    0,    0
105117,19660205,    0,    0
105117,19660206,    0,    0
105117,19660207,    0,    0
105117,19660208,    0,    0
105117,19660209,    0,    0
105117,19660210,    0,    0
105117,19660211,    0,    0
105117,19660212,    0,    0
105117,19660213,    0,    0
105117,19660214,    0,    0
105117,19660215,    0,    0
105117,19660216,    0,    0
105117,19660217,    0,    0
105117,19660218,    0,    0
105117,19660219,    0,    0
105117,19660220,    0,    0
105117,19660221,    0,    0
105117,19660222,    0,    0
105117,19660223,    0,    0
105117,19660224,    0,    0
105117,19660225,    0,    0
105117,19660226,    0,    0
105117,19660227,    0,    0
105117,19660228,    0,    0
105117,19660301,    0,    0
105117,19660302,    0,    0
105117,19660303,    0,    0
105117,19660304,    0,    0
105117,19660305,    0,    0
105117,19660306,    0,    0
105117,19660307,    0,    0
105117,19660308,    0,    0
105117,19660309,    0,    0
105117,19660310,    0,    0
105117,19660311,    0,    0
105117,19660312,    0,    0
105117,19660313,    1,    0
105117,19660314,    1,    0
105117,19660315,    0,    0
105117,19660316,    0,    0
105117,19660317,    0,    0
105117,19660318,    0,    0
105117,19660319,    0,    0
105117,19660320,    0,    0
105117,19660321,    0,    0
105117,19660322,    0,    0
105117,19660323,    0,    0
105117,19660324,    0,    0
105117,19660325,    3,    0
105117,19660326,    0,    0
105117,19660327,    0,    0
105117,19660328,    0,    0
105117,19660329,    0,    0
105117,19660330,    1,    0
105117,19660331,    0,    0
105117,19660401,    0,    0
105117,19660402,    0,    0
105117,19660403,    0,    0
105117,19660404,    0,    0
105117,19660405,    0,    0
105117,19660406,    0,    0
105117,19660407,    0,    0
105117,19660408,    0,    0
105117,19660409,    0,    0
105117,19660410,    0,    0
105117,19660411,    0,    0
105117,19660412,    0,    0
105117,19660413,    0,    0
105117,19660414,    0,    0
105117,19660415,    0,    0
105117,19660416,    0,    0
105117,19660417,    0,    0
105117,19660418,    0,    0
105117,19660419,    0,    0
105117,19660420,    0,    0
105117,19660421,    0,    0
105117,19660422,    0,    0
105117,19660423,    0,    0
105117,19660424,    0,    0
105117,19660425,    0,    0
105117,19660426,    0,    0
105117,19660427,    0,    0
105117,19660428,    0,    0
105117,19660429,    0,    0
105117,19660430,    0,    0
105117,19660501,    0,    0
105117,19660502,    0,    0
105117,19660503,    0,    0
105117,19660504,    0,    0
105117,19660505,    0,    0
105117,19660506,    0,    0
105117,19660507,    0,    0
105117,19660508,    0,    0
105117,19660509,    0,    0
105117,19660510,    0,    0
105117,19660511,    0,    0
105117,19660512,    0,    0
105117,19660513,    0,    0
105117,19660514,    0,    0
105117,19660515,    0,    0
105117,19660516,    0,    0
105117,19660517,    0,    0
105117,19660518,    0,    0
105117,19660519,    0,    0
105117,19660520,    0,    0
105117,19660521,    0,    0
105117,19660522,    0,    0
105117,19660523,    0,    0
105117,19660524,    0,    0
105117,19660525,    0,    0
105117,19660526,    0,    0
105117,19660527,    0,    0
105117,19660528,    0,    0
105117,19660529,    0,    0
105117,19660530,    0,    0
105117,19660531,    0,    0
105117,19660601,    0,    0
105117,19660602,    0,    0
105117,19660603,    0,    0
105117,19660604,    0,    0
105117,19660605,    0,    0
105117,19660606,    0,    0
105117,19660607,    0,    0
105117,19660608,    0,    0
105117,19660609,    0,    0
105117,19660610,    0,    0
105117,19660611,    0,    0
105117,19660612,    0,    0
105117,19660613,    0,    0
105117,19660614,    0,    0
105117,19660615,    0,    0
105117,19660616,    0,    0
105117,19660617,    0,    0
105117,19660618,    0,    0
105117,19660619,    0,    0
105117,19660620,    0,    0
105117,19660621,    0,    0
105117,19660622,    0,    0
105117,19660623,    0,    0
105117,19660624,    0,    0
105117,19660625,    0,    0
105117,19660626,    0,    0
105117,19660627,    0,    0
105117,19660628,    0,    0
105117,19660629,    0,    0
105117,19660630,    0,    0
105117,19660701,    0,    0
105117,19660702,    0,    0
105117,19660703,    0,    0
105117,19660704,    0,    0
105117,19660705,    0,    0
105117,19660706,    0,    0
105117,19660707,    0,    0
105117,19660708,    0,    0
105117,19660709,    0,    0
105117,19660710,    0,    0
105117,19660711,    0,    0
105117,19660712,    0,    0
105117,19660713,    0,    0
105117,19660714,    0,    0
105117,19660715,    0,    0
105117,19660716,    0,    0
105117,19660717,    0,    0
105117,19660718,    0,    0
105117,19660719,    0,    0
105117,19660720,    0,    0
105117,19660721,    0,    0
105117,19660722,    0,    0
105117,19660723,    0,    0
105117,19660724,    0,    0
105117,19660725,    0,    0
105117,19660726,    0,    0
105117,19660727,    0,    0
105117,19660728,    0,    0
105117,19660729,    0,    0
105117,19660730,    0,    0
105117,19660731,    0,    0
105117,19660801,    0,    0
105117,19660802,    0,    0
105117,19660803,    0,    0
105117,19660804,    0,    0
105117,19660805,    0,    0
105117,19660806,    0,    0
105117,19660807,    0,    0
105117,19660808,    0,    0
105117,19660809,    0,    0
105117,19660810,    0,    0
105117,19660811,    0,    0
105117,19660812,    0,    0
105117,19660813,    0,    0
105117,19660814,    0,    0
105117,19660815,    0,    0
105117,19660816,    0,    0
105117,19660817,    0,    0
105117,19660818,    0,    0
105117,19660819,    0,    0
105117,19660820,    0,    0
105117,19660821,    0,    0
105117,19660822,    0,    0
105117,19660823,    0,    0
105117,19660824,    0,    0
105117,19660825,    0,    0
105117,19660826,    0,    0
105117,19660827,    0,    0
105117,19660828,    0,    0
105117,19660829,    0,    0
105117,19660830,    0,    0
105117,19660831,    0,    0
105117,19660901,    0,    0
105117,19660902,    0,    0
105117,19660903,    0,    0
105117,19660904,    0,    0
105117,19660905,    0,    0
105117,19660906,    0,    0
105117,19660907,    0,    0
105117,19660908,    0,    0
105117,19660909,    0,    0
105117,19660910,    0,    0
105117,19660911,    0,    0
105117,19660912,    0,    0
105117,19660913,    0,    0
105117,19660914,    0,    0
105117,19660915,    0,    0
105117,19660916,    0,    0
105117,19660917,    0,    0
105117,19660918,    0,    0
105117,19660919,    0,    0
105117,19660920,    0,    0
105117,19660921,    0,    0
105117,19660922,    0,    0
105117,19660923,    0,    0
105117,19660924,    0,    0
105117,19660925,    0,    0
105117,19660926,    0,    0
105117,19660927,    0,    0
105117,19660928,    0,    0
105117,19660929,    0,    0
105117,19660930,    0,    0
105117,19661001,    0,    0
105117,19661002,    0,    0
105117,19661003,    0,    0
105117,19661004,    0,    0
105117,19661005,    0,    0
105117,19661006,    0,    0
105117,19661007,    0,    0
105117,19661008,    0,    0
105117,19661009,    0,    0
105117,19661010,    0,    0
105117,19661011,    0,    0
105117,19661012,    0,    0
105117,19661013,    0,    0
105117,19661014,    0,    0
105117,19661015,    0,    0
105117,19661016,    0,    0
105117,19661017,    0,    0
105117,19661018,    0,    0
105117,19661019,    0,    0
105117,19661020,    0,    0
105117,19661021,    0,    0
105117,19661022,    0,    0
105117,19661023,    0,    0
105117,19661024,    0,    0
105117,19661025,    0,    0
105117,19661026,    0,    0
105117,19661027,    0,    0
105117,19661028,    0,    0
105117,19661029,    0,    0
105117,19661030,    0,    0
105117,19661031,    0,    0
105117,19661101,    0,    0
105117,19661102,    0,    0
105117,19661103,    0,    0
105117,19661104,    0,    0
105117,19661105,    2,    0
105117,19661106,    0,    0
105117,19661107,    0,    0
105117,19661108,    0,    0
105117,19661109,    0,    0
105117,19661110,    0,    0
105117,19661111,    0,    0
105117,19661112,    0,    0
105117,19661113,    0,    0
105117,19661114,    0,    0
105117,19661115,    0,    0
105117,19661116,    0,    0
105117,19661117,    0,    0
105117,19661118,    0,    0
105117,19661119,    0,    0
105117,19661120,    0,    0
105117,19661121,    0,    0
105117,19661122,    0,    0
105117,19661123,    0,    0
105117,19661124,    0,    0
105117,19661125,    0,    0
105117,19661126,    0,    0
105117,19661127,    0,    0
105117,19661128,    0,    0
105117,19661129,    0,    0
105117,19661130,    0,    0
105117,19661201,    0,    0
105117,19661202,    0,    0
105117,19661203,    0,    0
105117,19661204,    3,    0
105117,19661205,    2,    0
105117,19661206,    0,    0
105117,19661207,    0,    0
105117,19661208,    0,    0
105117,19661209,    0,    0
105117,19661210,    0,    0
105117,19661211,    0,    0
105117,19661212,    0,    0
105117,19661213,    0,    0
105117,19661214,    0,    0
105117,19661215,    1,    0
105117,19661216,    0,    0
105117,19661217,    0,    0
105117,19661218,    0,    0
105117,19661219,    0,    0
105117,19661220,    0,    0
105117,19661221,    0,    0
105117,19661222,    0,    0
105117,19661223,    3,    0
105117,19661224,    0,    0
105117,19661225,    0,    0
105117,19661226,    0,    0
105117,19661227,    0,    0
105117,19661228,    5,    0
105117,19661229,    1,    0
105117,19661230,    0,    0
105117,19661231,    0,    0
105117,19670101,    0,    0
105117,19670102,    0,    0
105117,19670103,    0,    0
105117,19670104,    0,    0
105117,19670105,    0,    0
105117,19670106,    1,    0
105117,19670107,    3,    0
105117,19670108,    2,    0
105117,19670109,    2,    0
105117,19670110,    1,    0
105117,19670111,    1,    0
105117,19670112,    1,    0
105117,19670113,    0,    0
105117,19670114,    0,    0
105117,19670115,    0,    0
105117,19670116,    0,    0
105117,19670117,    0,    0
105117,19670118,    0,    0
105117,19670119,    0,    0
105117,19670120,    0,    0
105117,19670121,    0,    0
105117,19670122,    0,    0
105117,19670123,    0,    0
105117,19670124,    0,    0
105117,19670125,    0,    0
105117,19670126,    0,    0
105117,19670127,    0,    0
105117,19670128,    0,    0
105117,19670129,    0,    0
105117,19670130,    0,    0
105117,19670131,    0,    0
105117,19670201,    0,    0
105117,19670202,    0,    0
105117,19670203,    0,    0
105117,19670204,    0,    0
105117,19670205,    0,    0
105117,19670206,    0,    0
105117,19670207,    0,    0
105117,19670208,    0,    0
105117,19670209,    0,    0
105117,19670210,    0,    0
105117,19670211,    0,    0
105117,19670212,    0,    0
105117,19670213,    0,    0
105117,19670214,    0,    0
105117,19670215,    0,    0
105117,19670216,    0,    0
105117,19670217,    0,    0
105117,19670218,    1,    0
105117,19670219,    0,    0
105117,19670220,    0,    0
105117,19670221,    0,    0
105117,19670222,    0,    0
105117,19670223,    0,    0
105117,19670224,    0,    0
105117,19670225,    0,    0
105117,19670226,    0,    0
105117,19670227,    0,    0
105117,19670228,    0,    0
105117,19670301,    0,    0
105117,19670302,    0,    0
105117,19670303,    0,    0
105117,19670304,    0,    0
105117,19670305,    0,    0
105117,19670306,    0,    0
105117,19670307,    0,    0
105117,19670308,    0,    0
105117,19670309,    0,    0
105117,19670310,    0,    0
105117,19670311,    0,    0
105117,19670312,    0,    0
105117,19670313,    0,    0
105117,19670314,    0,    0
105117,19670315,    0,    0
105117,19670316,    0,    0
105117,19670317,    0,    0
105117,19670318,    0,    0
105117,19670319,    0,    0
105117,19670320,    0,    0
105117,19670321,    0,    0
105117,19670322,    0,    0
105117,19670323,    0,    0
105117,19670324,    0,    0
105117,19670325,    0,    0
105117,19670326,    0,    0
105117,19670327,    0,    0
105117,19670328,    0,    0
105117,19670329,    0,    0
105117,19670330,    0,    0
105117,19670331,    0,    0
105117,19670401,    0,    0
105117,19670402,    0,    0
105117,19670403,    0,    0
105117,19670404,    0,    0
105117,19670405,    0,    0
105117,19670406,    0,    0
105117,19670407,    0,    0
105117,19670408,    0,    0
105117,19670409,    0,    0
105117,19670410,    0,    0
105117,19670411,    0,    0
105117,19670412,    0,    0
105117,19670413,    0,    0
105117,19670414,    0,    0
105117,19670415,    0,    0
105117,19670416,    0,    0
105117,19670417,    0,    0
105117,19670418,    0,    0
105117,19670419,    0,    0
105117,19670420,    0,    0
105117,19670421,    0,    0
105117,19670422,    0,    0
105117,19670423,    0,    0
105117,19670424,    0,    0
105117,19670425,    0,    0
105117,19670426,    0,    0
105117,19670427,    0,    0
105117,19670428,    0,    0
105117,19670429,    0,    0
105117,19670430,    0,    0
105117,19670501,    0,    0
105117,19670502,    0,    0
105117,19670503,    0,    0
105117,19670504,    0,    0
105117,19670505,    0,    0
105117,19670506,    0,    0
105117,19670507,    0,    0
105117,19670508,    0,    0
105117,19670509,    0,    0
105117,19670510,    0,    0
105117,19670511,    0,    0
105117,19670512,    0,    0
105117,19670513,    0,    0
105117,19670514,    0,    0
105117,19670515,    0,    0
105117,19670516,    0,    0
105117,19670517,    0,    0
105117,19670518,    0,    0
105117,19670519,    0,    0
105117,19670520,    0,    0
105117,19670521,    0,    0
105117,19670522,    0,    0
105117,19670523,    0,    0
105117,19670524,    0,    0
105117,19670525,    0,    0
105117,19670526,    0,    0
105117,19670527,    0,    0
105117,19670528,    0,    0
105117,19670529,    0,    0
105117,19670530,    0,    0
105117,19670531,    0,    0
105117,19670601,    0,    0
105117,19670602,    0,    0
105117,19670603,    0,    0
105117,19670604,    0,    0
105117,19670605,    0,    0
105117,19670606,    0,    0
105117,19670607,    0,    0
105117,19670608,    0,    0
105117,19670609,    0,    0
105117,19670610,    0,    0
105117,19670611,    0,    0
105117,19670612,    0,    0
105117,19670613,    0,    0
105117,19670614,    0,    0
105117,19670615,    0,    0
105117,19670616,    0,    0
105117,19670617,    0,    0
105117,19670618,    0,    0
105117,19670619,    0,    0
105117,19670620,    0,    0
105117,19670621,    0,    0
105117,19670622,    0,    0
105117,19670623,    0,    0
105117,19670624,    0,    0
105117,19670625,    0,    0
105117,19670626,    0,    0
105117,19670627,    0,    0
105117,19670628,    0,    0
105117,19670629,    0,    0
105117,19670630,    0,    0
105117,19670701,    0,    0
105117,19670702,    0,    0
105117,19670703,    0,    0
105117,19670704,    0,    0
105117,19670705,    0,    0
105117,19670706,    0,    0
105117,19670707,    0,    0
105117,19670708,    0,    0
105117,19670709,    0,    0
105117,19670710,    0,    0
105117,19670711,    0,    0
105117,19670712,    0,    0
105117,19670713,    0,    0
105117,19670714,    0,    0
105117,19670715,    0,    0
105117,19670716,    0,    0
105117,19670717,    0,    0
105117,19670718,    0,    0
105117,19670719,    0,    0
105117,19670720,    0,    0
105117,19670721,    0,    0
105117,19670722,    0,    0
105117,19670723,    0,    0
105117,19670724,    0,    0
105117,19670725,    0,    0
105117,19670726,    0,    0
105117,19670727,    0,    0
105117,19670728,    0,    0
105117,19670729,    0,    0
105117,19670730,    0,    0
105117,19670731,    0,    0
105117,19670801,    0,    0
105117,19670802,    0,    0
105117,19670803,    0,    0
105117,19670804,    0,    0
105117,19670805,    0,    0
105117,19670806,    0,    0
105117,19670807,    0,    0
105117,19670808,    0,    0
105117,19670809,    0,    0
105117,19670810,    0,    0
105117,19670811,    0,    0
105117,19670812,    0,    0
105117,19670813,    0,    0
105117,19670814,    0,    0
105117,19670815,    0,    0
105117,19670816,    0,    0
105117,19670817,    0,    0
105117,19670818,    0,    0
105117,19670819,    0,    0
105117,19670820,    0,    0
105117,19670821,    0,    0
105117,19670822,    0,    0
105117,19670823,    0,    0
105117,19670824,    0,    0
105117,19670825,    0,    0
105117,19670826,    0,    0
105117,19670827,    0,    0
105117,19670828,    0,    0
105117,19670829,    0,    0
105117,19670830,    0,    0
105117,19670831,    0,    0
105117,19670901,    0,    0
105117,19670902,    0,    0
105117,19670903,    0,    0
105117,19670904,    0,    0
105117,19670905,    0,    0
105117,19670906,    0,    0
105117,19670907,    0,    0
105117,19670908,    0,    0
105117,19670909,    0,    0
105117,19670910,    0,    0
105117,19670911,    0,    0
105117,19670912,    0,    0
105117,19670913,    0,    0
105117,19670914,    0,    0
105117,19670915,    0,    0
105117,19670916,    0,    0
105117,19670917,    0,    0
105117,19670918,    0,    0
105117,19670919,    0,    0
105117,19670920,    0,    0
105117,19670921,    0,    0
105117,19670922,    0,    0
105117,19670923,    0,    0
105117,19670924,    0,    0
105117,19670925,    0,    0
105117,19670926,    0,    0
105117,19670927,    0,    0
105117,19670928,    0,    0
105117,19670929,    0,    0
105117,19670930,    0,    0
105117,19671001,    0,    0
105117,19671002,    0,    0
105117,19671003,    0,    0
105117,19671004,    0,    0
105117,19671005,    0,    0
105117,19671006,    0,    0
105117,19671007,    0,    0
105117,19671008,    0,    0
105117,19671009,    0,    0
105117,19671010,    0,    0
105117,19671011,    0,    0
105117,19671012,    0,    0
105117,19671013,    0,    0
105117,19671014,    0,    0
105117,19671015,    0,    0
105117,19671016,    0,    0
105117,19671017,    0,    0
105117,19671018,    0,    0
105117,19671019,    0,    0
105117,19671020,    0,    0
105117,19671021,    0,    0
105117,19671022,    0,    0
105117,19671023,    0,    0
105117,19671024,    0,    0
105117,19671025,    0,    0
105117,19671026,    0,    0
105117,19671027,    0,    0
105117,19671028,    0,    0
105117,19671029,    0,    0
105117,19671030,    0,    0
105117,19671031,    0,    0
105117,19671101,    0,    0
105117,19671102,    0,    0
105117,19671103,    0,    0
105117,19671104,    0,    0
105117,19671105,    0,    0
105117,19671106,    0,    0
105117,19671107,    0,    0
105117,19671108,    0,    0
105117,19671109,    0,    0
105117,19671110,    0,    0
